PIW_Posted-interrupt_wakeup_event_CPU1;1_IO-APIC_1-edge_i8042_CPU0;PIN_Posted-interrupt_notification_event_CPU0;THR_Threshold_APIC_interrupts_CPU2;24_PCI-MSI_49152-edge_igb_uio_CPU2;MCP_Machine_check_polls_CPU2;MCE_Machine_check_exceptions_CPU1;14_IO-APIC_14-edge_ata_piix_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU0;12_IO-APIC_12-edge_i8042_CPU1;34_PCI-MSI_32770-edge_virtio0-output.0_CPU1;30_PCI-MSI_81920-edge_virtio1-config_CPU1;IWI_IRQ_work_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;RES_Rescheduling_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU0;10_IO-APIC_10-fasteoi_virtio2_CPU0;14_IO-APIC_14-edge_ata_piix_CPU1;NPI_Nested_posted-interrupt_event_CPU1;PIN_Posted-interrupt_notification_event_CPU2;TLB_TLB_shootdowns_CPU1;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;14_IO-APIC_14-edge_ata_piix_CPU2;timestamp_us;32_PCI-MSI_32768-edge_virtio0-config_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU2;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU2;LOC_Local_timer_interrupts_CPU1;9_IO-APIC_9-fasteoi_acpi_CPU2;8_IO-APIC_8-edge_rtc0_CPU1;NMI_Non-maskable_interrupts_CPU0;15_IO-APIC_15-edge_ata_piix_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU2;SPU_Spurious_interrupts_CPU2;MIS_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU0;SPU_Spurious_interrupts_CPU0;SPU_Spurious_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;15_IO-APIC_15-edge_ata_piix_CPU1;MCE_Machine_check_exceptions_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;MCP_Machine_check_polls_CPU0;CAL_Function_call_interrupts_CPU1;TLB_TLB_shootdowns_CPU0;MCP_Machine_check_polls_CPU1;34_PCI-MSI_32770-edge_virtio0-output.0_CPU0;25_PCI-MSI_65536-edge_igb_uio_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU2;CAL_Function_call_interrupts_CPU0;1_IO-APIC_1-edge_i8042_CPU1;12_IO-APIC_12-edge_i8042_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;6_IO-APIC_6-edge_floppy_CPU0;PMI_Performance_monitoring_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;8_IO-APIC_8-edge_rtc0_CPU0;6_IO-APIC_6-edge_floppy_CPU1;33_PCI-MSI_32769-edge_virtio0-input.0_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU0;6_IO-APIC_6-edge_floppy_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU1;RES_Rescheduling_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU2;IWI_IRQ_work_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU0;TRM_Thermal_event_interrupts_CPU2;15_IO-APIC_15-edge_ata_piix_CPU2;LOC_Local_timer_interrupts_CPU0;RES_Rescheduling_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU0;ERR_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU1;TLB_TLB_shootdowns_CPU2;RTR_APIC_ICR_read_retries_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;10_IO-APIC_10-fasteoi_virtio2_CPU1;TRM_Thermal_event_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU1;LOC_Local_timer_interrupts_CPU2;32_PCI-MSI_32768-edge_virtio0-config_CPU2;1_IO-APIC_1-edge_i8042_CPU2;NPI_Nested_posted-interrupt_event_CPU0;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU0;PMI_Performance_monitoring_interrupts_CPU1;25_PCI-MSI_65536-edge_igb_uio_CPU0;NPI_Nested_posted-interrupt_event_CPU2;8_IO-APIC_8-edge_rtc0_CPU2;12_IO-APIC_12-edge_i8042_CPU2;MCE_Machine_check_exceptions_CPU2;32_PCI-MSI_32768-edge_virtio0-config_CPU0;THR_Threshold_APIC_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU1;CAL_Function_call_interrupts_CPU2;9_IO-APIC_9-fasteoi_acpi_CPU1
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;39024703;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2062022;0;0;0;0;0;0;0;0;0;0;8888;0;0;672234;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;40025303;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2063201;0;0;0;0;0;0;0;0;0;0;8888;0;0;672484;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;41026197;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2064381;0;0;0;0;0;0;0;0;0;0;8888;0;0;672734;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;42026513;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2065560;0;0;0;0;0;0;0;0;0;0;8888;0;0;672984;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;43027186;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2066742;0;0;0;0;0;0;0;0;0;0;8888;0;0;673234;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;44027790;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2067921;0;0;0;0;0;0;0;0;0;0;8888;0;0;673485;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;45028394;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2069100;0;0;0;0;0;0;0;0;0;0;8888;0;0;673735;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;46028995;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2070279;0;0;0;0;0;0;0;0;0;0;8888;0;0;673985;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;47029596;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2071458;0;0;0;0;0;0;0;0;0;0;8888;0;0;674235;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;48030203;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2072638;0;0;0;0;0;0;0;0;0;0;8888;0;0;674485;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;49030812;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2073818;0;0;0;0;0;0;0;0;0;0;8888;0;0;674735;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;50031414;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2074997;0;0;0;0;0;0;0;0;0;0;8888;0;0;674985;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40986;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;51032021;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2076176;0;0;0;0;0;0;0;0;0;0;8888;0;0;675236;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;52032930;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2077357;0;0;0;0;0;0;0;0;0;0;8888;0;0;675486;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;53033526;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2078536;0;0;0;0;0;0;0;0;0;0;8888;0;0;675736;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;54034203;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2079716;0;0;0;0;0;0;0;0;0;0;8888;0;0;675986;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;55034731;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2080895;0;0;0;0;0;0;0;0;0;0;8888;0;0;676236;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;56035334;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2082074;0;0;0;0;0;0;0;0;0;0;8888;0;0;676486;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;57035941;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2083253;0;0;0;0;0;0;0;0;0;0;8888;0;0;676737;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;58036622;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2084434;0;0;0;0;0;0;0;0;0;0;8888;0;0;676987;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40987;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;59037600;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2085615;0;0;0;0;0;0;0;0;0;0;8888;0;0;677237;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;60038207;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2086795;0;0;0;0;0;0;0;0;0;0;8888;0;0;677487;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;61038810;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2087975;0;0;0;0;0;0;0;0;0;0;8888;0;0;677737;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;62039411;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2089154;0;0;0;0;0;0;0;0;0;0;8888;0;0;677987;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;63040019;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2090333;0;0;0;0;0;0;0;0;0;0;8888;0;0;678238;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;64040619;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2091512;0;0;0;0;0;0;0;0;0;0;8888;0;0;678488;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;65041221;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2092691;0;0;0;0;0;0;0;0;0;0;8888;0;0;678738;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;66042204;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2093871;0;0;0;0;0;0;0;0;0;0;8888;0;0;678988;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;67042585;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2095052;0;0;0;0;0;0;0;0;0;0;8888;0;0;679238;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;68043186;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2096231;0;0;0;0;0;0;0;0;0;0;8888;0;0;679488;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;69043793;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2097410;0;0;0;0;0;0;0;0;0;0;8888;0;0;679739;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;70044392;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2098589;0;0;0;0;0;0;0;0;0;0;8888;0;0;679989;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;71044994;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2099768;0;0;0;0;0;0;0;0;0;0;8888;0;0;680239;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;72045602;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2100947;0;0;0;0;0;0;0;0;0;0;8888;0;0;680489;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;73046201;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;102;0;0;0;0;5;0;0;0;0;0;2102127;0;0;0;0;0;0;0;0;0;0;8888;0;0;680739;0;0;0;3;0;86;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;74046818;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;103;0;0;0;0;5;0;0;0;0;0;2103307;0;0;0;0;0;0;0;0;0;0;8888;0;0;680989;0;0;0;3;0;87;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;75047424;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;103;0;0;0;0;5;0;0;0;0;0;2104486;0;0;0;0;0;0;0;0;0;0;8888;0;0;681239;0;0;0;3;0;88;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40989;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;76048024;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;104;0;0;0;0;5;0;0;0;0;0;2105665;0;0;0;0;0;0;0;0;0;0;8888;0;0;681490;0;0;0;3;0;88;0;0;0;0;0;0;0;0;10808;0
0;9;0;0;0;1;0;0;40991;0;0;0;4;0;3186;0;0;0;0;0;47;0;0;0;77048179;0;0;0;308726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14043;0;1;1;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;104;0;0;0;0;5;0;0;0;0;0;2106831;0;0;0;0;0;0;0;0;0;0;8888;0;0;681740;0;0;0;3;0;88;0;0;0;0;0;0;0;0;10808;0
