LOC_Local_timer_interrupts_CPU1;MIS_CPU0;RES_Rescheduling_interrupts_CPU2;10_IO-APIC_10-fasteoi_virtio2_CPU2;NPI_Nested_posted-interrupt_event_CPU2;6_IO-APIC_6-edge_floppy_CPU1;15_IO-APIC_15-edge_ata_piix_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;1_IO-APIC_1-edge_i8042_CPU0;RES_Rescheduling_interrupts_CPU0;TLB_TLB_shootdowns_CPU2;15_IO-APIC_15-edge_ata_piix_CPU0;RTR_APIC_ICR_read_retries_CPU1;IWI_IRQ_work_interrupts_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU0;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU2;SPU_Spurious_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;LOC_Local_timer_interrupts_CPU2;32_PCI-MSI_32768-edge_virtio0-config_CPU2;10_IO-APIC_10-fasteoi_virtio2_CPU1;12_IO-APIC_12-edge_i8042_CPU1;32_PCI-MSI_32768-edge_virtio0-config_CPU0;14_IO-APIC_14-edge_ata_piix_CPU0;14_IO-APIC_14-edge_ata_piix_CPU2;24_PCI-MSI_49152-edge_igb_uio_CPU1;30_PCI-MSI_81920-edge_virtio1-config_CPU2;MCE_Machine_check_exceptions_CPU0;8_IO-APIC_8-edge_rtc0_CPU1;NPI_Nested_posted-interrupt_event_CPU0;RES_Rescheduling_interrupts_CPU1;6_IO-APIC_6-edge_floppy_CPU2;THR_Threshold_APIC_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU1;33_PCI-MSI_32769-edge_virtio0-input.0_CPU0;MCE_Machine_check_exceptions_CPU2;TRM_Thermal_event_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU0;RTR_APIC_ICR_read_retries_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;25_PCI-MSI_65536-edge_igb_uio_CPU2;NMI_Non-maskable_interrupts_CPU0;MCP_Machine_check_polls_CPU0;PMI_Performance_monitoring_interrupts_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU2;NMI_Non-maskable_interrupts_CPU2;10_IO-APIC_10-fasteoi_virtio2_CPU0;24_PCI-MSI_49152-edge_igb_uio_CPU2;ERR_CPU0;CAL_Function_call_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU1;NPI_Nested_posted-interrupt_event_CPU1;9_IO-APIC_9-fasteoi_acpi_CPU0;8_IO-APIC_8-edge_rtc0_CPU2;SPU_Spurious_interrupts_CPU2;SPU_Spurious_interrupts_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU1;33_PCI-MSI_32769-edge_virtio0-input.0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU1;8_IO-APIC_8-edge_rtc0_CPU0;MCE_Machine_check_exceptions_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;1_IO-APIC_1-edge_i8042_CPU1;MCP_Machine_check_polls_CPU2;TLB_TLB_shootdowns_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;1_IO-APIC_1-edge_i8042_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU1;PIN_Posted-interrupt_notification_event_CPU0;PIN_Posted-interrupt_notification_event_CPU2;timestamp_us;9_IO-APIC_9-fasteoi_acpi_CPU1;9_IO-APIC_9-fasteoi_acpi_CPU2;PMI_Performance_monitoring_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;LOC_Local_timer_interrupts_CPU0;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU1;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU0;32_PCI-MSI_32768-edge_virtio0-config_CPU1;MCP_Machine_check_polls_CPU1;RTR_APIC_ICR_read_retries_CPU0;TRM_Thermal_event_interrupts_CPU0;12_IO-APIC_12-edge_i8042_CPU2;TLB_TLB_shootdowns_CPU0;14_IO-APIC_14-edge_ata_piix_CPU1;IWI_IRQ_work_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU1;CAL_Function_call_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;15_IO-APIC_15-edge_ata_piix_CPU1;CAL_Function_call_interrupts_CPU2;12_IO-APIC_12-edge_i8042_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU1;34_PCI-MSI_32770-edge_virtio0-output.0_CPU0;IWI_IRQ_work_interrupts_CPU0;6_IO-APIC_6-edge_floppy_CPU0
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;690515;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41029;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;22014800;0;0;0;0;0;2148187;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;690766;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41031;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;23015709;0;0;0;0;0;2149353;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;691016;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41031;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;24016364;0;0;0;0;0;2150525;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;691266;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41033;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;25016844;0;0;0;0;0;2151702;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;691516;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41033;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;26017437;0;0;0;0;0;2152881;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;691766;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41033;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;27018194;0;0;0;0;0;2154061;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;692016;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41033;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;28018645;0;0;0;0;0;2155240;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;692266;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41033;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;29019246;0;0;0;0;0;2156419;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;692517;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41035;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;30019861;0;0;0;0;0;2157599;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;692767;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41035;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;31020457;0;0;0;0;0;2158778;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;693017;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41037;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;32021451;0;0;0;0;0;2159944;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;693267;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;33022193;0;0;0;0;0;2161117;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;693517;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;34022495;0;0;0;0;0;2162296;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;693767;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;35023097;0;0;0;0;0;2163475;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;694018;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;36023705;0;0;0;0;0;2164654;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;694268;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;37024718;0;0;0;0;0;2165835;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;694518;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;38025292;0;0;0;0;0;2167014;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;694768;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;39026191;0;0;0;0;0;2168194;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;695018;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;40026498;0;0;0;0;0;2169373;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;695268;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;41027099;0;0;0;0;0;2170552;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;695519;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;42027708;0;0;0;0;0;2171731;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;695769;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;43028311;0;0;0;0;0;2172910;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;696019;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;44028988;0;0;0;0;0;2174093;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;696269;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;45029592;0;0;0;0;0;2175272;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;696519;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;46030190;0;0;0;0;0;2176452;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;696769;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;47030797;0;0;0;0;0;2177632;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;697019;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;48031406;0;0;0;0;0;2178811;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;697270;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;49032006;0;0;0;0;0;2179990;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;697520;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;50032607;0;0;0;0;0;2181169;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;697770;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;51033216;0;0;0;0;0;2182348;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;698020;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;52034189;0;0;0;0;0;2183528;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;698270;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;53034417;0;0;0;0;0;2184707;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;698520;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;54035028;0;0;0;0;0;2185887;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;698771;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;55035628;0;0;0;0;0;2187066;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;699021;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41039;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;56036231;0;0;0;0;0;2188245;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;699271;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;57036840;0;0;0;0;0;2189424;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;699521;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;58037438;0;0;0;0;0;2190603;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;699771;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;59038189;0;0;0;0;0;2191783;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;700021;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;60038647;0;0;0;0;0;2192962;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;700271;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;61039248;0;0;0;0;0;2194141;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;700522;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;62039854;0;0;0;0;0;2195321;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;700772;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;63040462;0;0;0;0;0;2196500;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;701022;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;64041060;0;0;0;0;0;2197679;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;701272;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;65041664;0;0;0;0;0;2198858;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;701522;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;66042271;0;0;0;0;0;2200038;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;701772;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;67042869;0;0;0;0;0;2201217;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;702023;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;68043475;0;0;0;0;0;2202396;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;702273;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;69044083;0;0;0;0;0;2203576;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;702523;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;70044683;0;0;0;0;0;2204755;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
308726;0;0;0;0;0;0;0;9;5;0;0;0;8888;108;0;0;0;0;702773;0;0;0;0;0;0;0;0;0;0;0;3186;0;0;0;41076;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;14043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;47;0;0;0;0;0;0;71045286;0;0;0;0;0;2205934;0;3;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;10808;15;0;1;0;2
