33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;CAL_Function_call_interrupts_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU2;RTR_APIC_ICR_read_retries_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU0;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;NMI_Non-maskable_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;SPU_Spurious_interrupts_CPU1;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;RTR_APIC_ICR_read_retries_CPU2;IWI_IRQ_work_interrupts_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU1;SPU_Spurious_interrupts_CPU0;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;CAL_Function_call_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU3;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;LOC_Local_timer_interrupts_CPU0;LOC_Local_timer_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;IWI_IRQ_work_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU2;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;99_IR-PCI-MSI_2099204-edge_eno8_CPU2;NPI_Nested_posted-interrupt_event_CPU2;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;LOC_Local_timer_interrupts_CPU3;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;CAL_Function_call_interrupts_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;LOC_Local_timer_interrupts_CPU1;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;RES_Rescheduling_interrupts_CPU2;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;MCE_Machine_check_exceptions_CPU1;NPI_Nested_posted-interrupt_event_CPU3;NMI_Non-maskable_interrupts_CPU3;PMI_Performance_monitoring_interrupts_CPU2;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;MCP_Machine_check_polls_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;TLB_TLB_shootdowns_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU1;RES_Rescheduling_interrupts_CPU0;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;IWI_IRQ_work_interrupts_CPU2;29_IR-PCI-MSI_3670016-edge_eno1_CPU1;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;MCP_Machine_check_polls_CPU3;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;NMI_Non-maskable_interrupts_CPU0;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;NPI_Nested_posted-interrupt_event_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;RTR_APIC_ICR_read_retries_CPU3;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;MCE_Machine_check_exceptions_CPU3;29_IR-PCI-MSI_3670016-edge_eno1_CPU2;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;RES_Rescheduling_interrupts_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;TRM_Thermal_event_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;MCP_Machine_check_polls_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;PIN_Posted-interrupt_notification_event_CPU3;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU2;THR_Threshold_APIC_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;29_IR-PCI-MSI_3670016-edge_eno1_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;MCP_Machine_check_polls_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU3;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU2;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU1;PMI_Performance_monitoring_interrupts_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;TLB_TLB_shootdowns_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;MCE_Machine_check_exceptions_CPU0;MCE_Machine_check_exceptions_CPU2;TLB_TLB_shootdowns_CPU0;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;MIS_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;RES_Rescheduling_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;NPI_Nested_posted-interrupt_event_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;PMI_Performance_monitoring_interrupts_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;PIN_Posted-interrupt_notification_event_CPU1;timestamp_us;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;TRM_Thermal_event_interrupts_CPU1;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;29_IR-PCI-MSI_3670016-edge_eno1_CPU3;PIN_Posted-interrupt_notification_event_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU3;PIN_Posted-interrupt_notification_event_CPU0;THR_Threshold_APIC_interrupts_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;ERR_CPU0;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;CAL_Function_call_interrupts_CPU2;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;SPU_Spurious_interrupts_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;SPU_Spurious_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU1;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU3
0;77556;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209287;0;0;0;0;41;0;0;0;0;0;0;1809;125;0;816828;49952;0;212337;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1809;12081;0;2;51324;0;0;0;24;0;0;0;0;0;0;0;1790;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1809;29;0;0;0;0;0;0;0;0;1;1790;0;0;0;60201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1790;0;1;0;29965;1;0;0;0;0;0;0;0;0;120;0;0;1790;0;0;0;0;0;0;0;0;0;0;0;1;0;66032;0;0;0;0;0;0;0;0;0;0;2;69;0;154;14842;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1809;0;0;0;0;0;0;0;50521;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77558;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209351;0;0;0;0;41;0;0;0;0;0;0;1810;125;0;817081;49952;0;212341;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1810;12081;0;2;51328;0;0;0;24;0;0;0;0;0;0;0;1790;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1810;29;0;0;0;0;0;0;0;0;1;1790;0;0;0;60202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1790;0;1;0;29966;1;0;0;0;0;0;0;0;0;120;0;0;1790;0;0;0;0;0;0;0;0;0;0;0;1;0;66034;0;0;0;0;0;0;0;0;0;0;2;1001502;0;154;14843;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1810;0;0;0;0;0;0;0;50522;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77559;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209415;0;0;0;0;41;0;0;0;0;0;0;1810;125;0;817335;49952;0;212343;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1810;12081;0;2;51330;0;0;0;24;0;0;0;0;0;0;0;1791;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1810;29;0;0;0;0;0;0;0;0;1;1791;0;0;0;60202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1791;0;1;0;29966;1;0;0;0;0;0;0;0;0;120;0;0;1791;0;0;0;0;0;0;0;0;0;0;0;1;0;66035;0;0;0;0;0;0;0;0;0;0;2;2002525;0;154;14843;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1810;0;0;0;0;0;0;0;50522;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77560;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209484;0;0;0;0;41;0;0;0;0;0;0;1811;125;0;817587;49952;0;212346;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1811;12081;0;2;51333;0;0;0;24;0;0;0;0;0;0;0;1791;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1811;29;0;0;0;0;0;0;0;0;1;1791;0;0;0;60206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1791;0;1;0;29967;1;0;0;0;0;0;0;0;0;120;0;0;1791;0;0;0;0;0;0;0;0;0;0;0;1;0;66036;0;0;0;0;0;0;0;0;0;0;2;3003542;0;154;14849;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1811;0;0;0;0;0;0;0;50523;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77561;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209549;0;0;0;0;41;0;0;0;0;0;0;1811;125;0;817840;49952;0;212348;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1811;12081;0;2;51335;0;0;0;24;0;0;0;0;0;0;0;1792;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1811;29;0;0;0;0;0;0;0;0;1;1792;0;0;0;60206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1792;0;1;0;29967;1;0;0;0;0;0;0;0;0;120;0;0;1792;0;0;0;0;0;0;0;0;0;0;0;1;0;66037;0;0;0;0;0;0;0;0;0;0;2;4004551;0;154;14849;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1811;0;0;0;0;0;0;0;50523;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77562;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209612;0;0;0;0;41;0;0;0;0;0;0;1812;125;0;818094;49952;0;212350;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1812;12081;0;2;51337;0;0;0;24;0;0;0;0;0;0;0;1792;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1812;29;0;0;0;0;0;0;0;0;1;1792;0;0;0;60207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1792;0;1;0;29968;1;0;0;0;0;0;0;0;0;120;0;0;1792;0;0;0;0;0;0;0;0;0;0;0;1;0;66038;0;0;0;0;0;0;0;0;0;0;2;5005501;0;154;14850;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1812;0;0;0;0;0;0;0;50524;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77563;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209676;0;0;0;0;41;0;0;0;0;0;0;1812;125;0;818346;49952;0;212352;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1812;12081;0;2;51339;0;0;0;24;0;0;0;0;0;0;0;1793;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1812;29;0;0;0;0;0;0;0;0;1;1793;0;0;0;60207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1793;0;1;0;29968;1;0;0;0;0;0;0;0;0;120;0;0;1793;0;0;0;0;0;0;0;0;0;0;0;1;0;66039;0;0;0;0;0;0;0;0;0;0;2;6006510;0;154;14850;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1812;0;0;0;0;0;0;0;50524;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77564;0;3;0;0;0;2;0;0;144;0;0;21;1;0;0;0;209740;0;0;0;0;41;0;0;0;0;0;0;1813;125;0;818599;49952;0;212355;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1813;12081;0;2;51342;0;0;0;24;0;0;0;0;0;0;0;1793;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1813;29;0;0;0;0;0;0;0;0;1;1793;0;0;0;60208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1793;0;1;0;29969;1;0;0;0;0;0;0;0;0;120;0;0;1793;0;0;0;0;0;0;0;0;0;0;0;1;0;66040;0;0;0;0;0;0;0;0;0;0;2;7007553;0;154;14851;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1813;0;0;0;0;0;0;0;50525;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77570;0;3;0;0;0;2;0;0;145;0;0;21;1;0;0;0;209807;0;0;0;0;41;0;0;0;0;0;0;1813;125;0;818852;49952;0;212365;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1813;12081;0;2;51347;0;0;0;24;0;0;0;0;0;0;0;1795;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1813;29;0;0;0;0;0;0;0;0;1;1795;0;0;0;60219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1795;0;1;0;29974;1;0;0;0;0;0;0;0;0;120;0;0;1795;0;0;0;0;0;0;0;0;0;0;0;1;0;66046;0;0;0;0;0;0;0;0;0;0;2;8008576;0;154;14855;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1813;0;0;0;0;0;0;0;50525;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77575;0;3;0;0;0;2;0;0;145;0;0;21;1;0;0;0;209876;0;0;0;0;41;0;0;0;0;0;0;1815;126;0;819106;49952;0;212371;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1815;12081;0;2;51351;0;0;0;24;0;0;0;0;0;0;0;1795;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1815;29;0;0;0;0;0;0;0;0;1;1795;0;0;0;60232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1795;0;1;0;29975;1;0;0;0;0;0;0;0;0;120;0;0;1795;0;0;0;0;0;0;0;0;0;0;0;1;0;66051;0;0;0;0;0;0;0;0;0;0;2;9009518;0;154;14856;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1815;0;0;0;0;0;0;0;50529;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77576;0;3;0;0;0;2;0;0;147;0;0;21;1;0;0;0;209941;0;0;0;0;41;0;0;0;0;0;0;1815;126;0;819359;49952;0;212373;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1815;12081;0;2;51353;0;0;0;24;0;0;0;0;0;0;0;1799;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1815;29;0;0;0;0;0;0;0;0;1;1799;0;0;0;60232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1799;0;1;0;29975;1;0;0;0;0;0;0;0;0;120;0;0;1799;0;0;0;0;0;0;0;0;0;0;0;1;0;66052;0;0;0;0;0;0;0;0;0;0;2;10010539;0;154;14856;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1815;0;0;0;0;0;0;0;50529;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77577;0;3;0;0;0;2;0;0;147;0;0;21;1;0;0;0;210008;0;0;0;0;41;0;0;0;0;0;0;1818;127;0;819613;49952;0;212376;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1818;12081;0;2;51356;0;0;0;24;0;0;0;0;0;0;0;1799;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1818;29;0;0;0;0;0;0;0;0;1;1799;0;0;0;60233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1799;0;1;0;29976;1;0;0;0;0;0;0;0;0;120;0;0;1799;0;0;0;0;0;0;0;0;0;0;0;1;0;66053;0;0;0;0;0;0;0;0;0;0;2;11011548;0;154;14857;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1818;0;0;0;0;0;0;0;50530;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
0;77578;0;3;0;0;0;2;0;0;148;0;0;21;1;0;0;0;210074;0;0;0;0;41;0;0;0;0;0;0;1818;127;0;819867;49952;0;212378;0;0;0;1;49;0;0;0;0;0;0;0;0;49949;0;1818;12081;0;2;51358;0;0;0;24;0;0;0;0;0;0;0;1802;0;0;0;0;0;1;0;0;0;0;0;120;0;0;0;28;1818;29;0;0;0;0;0;0;0;0;1;1802;0;0;0;60233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;443;0;0;52;0;1802;0;1;0;29976;1;0;0;0;0;0;0;0;0;120;0;0;1802;0;0;0;0;0;0;0;0;0;0;0;1;0;66054;0;0;0;0;0;0;0;0;0;0;2;12012570;0;154;14857;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;54;0;0;0;1818;0;0;0;0;0;0;0;50530;2;0;0;0;12087;0;0;0;0;0;0;0;0;0;0;0
