51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;SPU_Spurious_interrupts_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;MCP_Machine_check_polls_CPU3;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;PMI_Performance_monitoring_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU1;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;MIS_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;CAL_Function_call_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;NPI_Nested_posted-interrupt_event_CPU3;SPU_Spurious_interrupts_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;SPU_Spurious_interrupts_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;RTR_APIC_ICR_read_retries_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;PMI_Performance_monitoring_interrupts_CPU2;LOC_Local_timer_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU0;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;TLB_TLB_shootdowns_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;MCP_Machine_check_polls_CPU0;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;TRM_Thermal_event_interrupts_CPU3;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;RES_Rescheduling_interrupts_CPU2;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;29_IR-PCI-MSI_3670016-edge_eno1_CPU0;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU2;TLB_TLB_shootdowns_CPU2;29_IR-PCI-MSI_3670016-edge_eno1_CPU3;RTR_APIC_ICR_read_retries_CPU1;29_IR-PCI-MSI_3670016-edge_eno1_CPU1;CAL_Function_call_interrupts_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;MCP_Machine_check_polls_CPU1;MCP_Machine_check_polls_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU2;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU2;RES_Rescheduling_interrupts_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;TLB_TLB_shootdowns_CPU3;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;92_IR-PCI-MSI_2097156-edge_eno7_CPU1;NPI_Nested_posted-interrupt_event_CPU0;NMI_Non-maskable_interrupts_CPU0;MCE_Machine_check_exceptions_CPU3;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;THR_Threshold_APIC_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU2;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;PIN_Posted-interrupt_notification_event_CPU0;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;TRM_Thermal_event_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;ERR_CPU0;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;MCE_Machine_check_exceptions_CPU2;THR_Threshold_APIC_interrupts_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;CAL_Function_call_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU0;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;NPI_Nested_posted-interrupt_event_CPU2;RTR_APIC_ICR_read_retries_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;CAL_Function_call_interrupts_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;MCE_Machine_check_exceptions_CPU1;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;PMI_Performance_monitoring_interrupts_CPU0;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;TRM_Thermal_event_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU1;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU0;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;LOC_Local_timer_interrupts_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;PMI_Performance_monitoring_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;SPU_Spurious_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU3;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;RES_Rescheduling_interrupts_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;LOC_Local_timer_interrupts_CPU2;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;timestamp_us;92_IR-PCI-MSI_2097156-edge_eno7_CPU3;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;PIN_Posted-interrupt_notification_event_CPU1;29_IR-PCI-MSI_3670016-edge_eno1_CPU2;IWI_IRQ_work_interrupts_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;IWI_IRQ_work_interrupts_CPU0;MCE_Machine_check_exceptions_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;99_IR-PCI-MSI_2099204-edge_eno8_CPU0;LOC_Local_timer_interrupts_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;PIN_Posted-interrupt_notification_event_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;RES_Rescheduling_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;NMI_Non-maskable_interrupts_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;NMI_Non-maskable_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;PIN_Posted-interrupt_notification_event_CPU2;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29305;1;0;0;0;0;0;1463;0;0;2;154;23;1467;49836;49;0;1467;1;0;0;0;0;0;120;0;0;0;76572;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1463;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1467;0;0;0;0;0;0;0;0;29;0;0;0;0;1467;0;0;0;0;0;0;14042;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1463;0;0;41;2;0;0;0;59478;0;0;0;52;0;0;0;210793;0;108;2;679057;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;74;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174070;0;0;0;1;0;0;0;95;50018;1463;0;0;0;0;65047;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29305;1;0;0;0;0;0;1464;0;0;2;154;23;1468;49836;49;0;1468;1;0;0;0;0;0;120;0;0;0;76573;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1464;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1468;0;0;0;0;0;0;0;0;29;0;0;0;0;1468;0;0;0;0;0;0;14042;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1464;0;0;41;2;0;0;0;59478;0;0;0;52;0;0;0;210795;0;108;2;679310;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;1001852;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174134;0;0;0;1;0;0;0;95;50019;1464;0;0;0;0;65048;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29306;1;0;0;0;0;0;1464;0;0;2;154;23;1468;49837;49;0;1468;1;0;0;0;0;0;120;0;0;0;76574;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1464;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1468;0;0;0;0;0;0;0;0;29;0;0;0;0;1468;0;0;0;0;0;0;14043;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1464;0;0;41;2;0;0;0;59479;0;0;0;52;0;0;0;210797;0;108;2;679563;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;2002870;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174198;0;0;0;1;0;0;0;95;50021;1464;0;0;0;0;65049;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29306;1;0;0;0;0;0;1465;0;0;2;154;23;1469;49840;49;0;1469;1;0;0;0;0;0;120;0;0;0;76575;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1465;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1469;0;0;0;0;0;0;0;0;29;0;0;0;0;1469;0;0;0;0;0;0;14049;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1465;0;0;41;2;0;0;0;59479;0;0;0;52;0;0;0;210797;0;108;2;679815;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;3003887;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174266;0;0;0;1;0;0;0;95;50022;1465;0;0;0;0;65050;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29307;1;0;0;0;0;0;1465;0;0;2;154;23;1469;49841;49;0;1469;1;0;0;0;0;0;120;0;0;0;76576;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1465;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1469;0;0;0;0;0;0;0;0;29;0;0;0;0;1469;0;0;0;0;0;0;14050;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1465;0;0;41;2;0;0;0;59480;0;0;0;52;0;0;0;210799;0;108;2;680069;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;4004897;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174331;0;0;0;1;0;0;0;95;50024;1465;0;0;0;0;65051;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29307;1;0;0;0;0;0;1466;0;0;2;154;23;1470;49841;49;0;1470;1;0;0;0;0;0;120;0;0;0;76577;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1466;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1470;0;0;0;0;0;0;0;0;29;0;0;0;0;1470;0;0;0;0;0;0;14050;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1466;0;0;41;2;0;0;0;59480;0;0;0;52;0;0;0;210801;0;108;2;680322;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;5005841;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174395;0;0;0;1;0;0;0;95;50026;1466;0;0;0;0;65052;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29308;1;0;0;0;0;0;1466;0;0;2;154;23;1470;49842;49;0;1470;1;0;0;0;0;0;120;0;0;0;76578;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1466;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1470;0;0;0;0;0;0;0;0;29;0;0;0;0;1470;0;0;0;0;0;0;14051;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1466;0;0;41;2;0;0;0;59481;0;0;0;52;0;0;0;210803;0;108;2;680574;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;6006853;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174460;0;0;0;1;0;0;0;95;50028;1466;0;0;0;0;65053;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29308;1;0;0;0;0;0;1467;0;0;2;154;23;1471;49842;49;0;1471;1;0;0;0;0;0;120;0;0;0;76579;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1467;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1471;0;0;0;0;0;0;0;0;29;0;0;0;0;1471;0;0;0;0;0;0;14051;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1467;0;0;41;2;0;0;0;59481;0;0;0;52;0;0;0;210803;0;108;2;680827;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;7007888;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174524;0;0;0;1;0;0;0;95;50029;1467;0;0;0;0;65054;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29314;1;0;0;0;0;0;1468;0;0;2;154;23;1471;49854;49;0;1471;1;0;0;0;0;0;120;0;0;0;76585;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1468;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1471;0;0;0;0;0;0;0;0;29;0;0;0;0;1471;0;0;0;0;0;0;14055;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1468;0;0;41;2;0;0;0;59482;0;0;0;52;0;0;0;210812;0;109;2;681080;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;8008911;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174590;0;0;0;1;0;0;0;95;50033;1468;0;0;0;0;65060;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29314;1;0;0;0;0;0;1473;0;0;2;154;23;1472;49862;49;0;1472;1;0;0;0;0;0;120;0;0;0;76590;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1473;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1472;0;0;0;0;0;0;0;0;29;0;0;0;0;1472;0;0;0;0;0;0;14055;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1473;0;0;41;2;0;0;0;59491;0;0;0;52;0;0;0;210818;0;110;2;681336;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;9009863;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174659;0;0;0;1;0;0;0;96;50035;1473;0;0;0;0;65065;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29315;1;0;0;0;0;0;1474;0;0;2;154;23;1476;49863;49;0;1476;1;0;0;0;0;0;120;0;0;0;76591;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1474;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1476;0;0;0;0;0;0;0;0;29;0;0;0;0;1476;0;0;0;0;0;0;14056;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1474;0;0;41;2;0;0;0;59492;0;0;0;52;0;0;0;210820;0;111;2;681591;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;10010883;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174727;0;0;0;1;0;0;0;98;50037;1474;0;0;0;0;65066;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29315;1;0;0;0;0;0;1477;0;0;2;154;23;1476;49863;49;0;1476;1;0;0;0;0;0;120;0;0;0;76592;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1477;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1476;0;0;0;0;0;0;0;0;29;0;0;0;0;1476;0;0;0;0;0;0;14056;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1477;0;0;41;2;0;0;0;59492;0;0;0;52;0;0;0;210822;0;112;2;681845;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;11011894;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174793;0;0;0;1;0;0;0;98;50038;1477;0;0;0;0;65067;0;0;0;0;0;0;1;0;443;2;54;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12081;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49949;0;0;0;0;29316;1;0;0;0;0;0;1477;0;0;2;154;23;1479;49864;49;0;1479;1;0;0;0;0;0;120;0;0;0;76593;0;1;1;0;0;0;0;0;0;0;0;0;28;0;0;1477;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;22;0;0;1479;0;0;0;0;0;0;0;0;29;0;0;0;0;1479;0;0;0;0;0;0;14057;0;0;0;12087;0;3;0;0;0;0;0;0;0;0;0;1477;0;0;41;2;0;0;0;59493;0;0;0;52;0;0;0;210824;0;112;2;682099;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;49952;0;0;0;0;12012910;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;174859;0;0;0;1;0;0;0;99;50040;1477;0;0;0;0;65068;0;0;0;0;0;0;1;0;443;2;54;0
