97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;RES_Rescheduling_interrupts_CPU1;LOC_Local_timer_interrupts_CPU3;SPU_Spurious_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;MCE_Machine_check_exceptions_CPU1;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;LOC_Local_timer_interrupts_CPU0;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;92_IR-PCI-MSI_2097156-edge_eno7_CPU3;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;MCP_Machine_check_polls_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;LOC_Local_timer_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;MIS_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;MCE_Machine_check_exceptions_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU3;IWI_IRQ_work_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;NMI_Non-maskable_interrupts_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;SPU_Spurious_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU0;TRM_Thermal_event_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU3;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;IWI_IRQ_work_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU1;THR_Threshold_APIC_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU1;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;99_IR-PCI-MSI_2099204-edge_eno8_CPU0;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;TLB_TLB_shootdowns_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;99_IR-PCI-MSI_2099204-edge_eno8_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;ERR_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;IWI_IRQ_work_interrupts_CPU3;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;THR_Threshold_APIC_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU3;RES_Rescheduling_interrupts_CPU3;29_IR-PCI-MSI_3670016-edge_eno1_CPU3;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;NPI_Nested_posted-interrupt_event_CPU2;NMI_Non-maskable_interrupts_CPU0;CAL_Function_call_interrupts_CPU0;MCP_Machine_check_polls_CPU3;TLB_TLB_shootdowns_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;THR_Threshold_APIC_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU2;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;RTR_APIC_ICR_read_retries_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;49_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;CAL_Function_call_interrupts_CPU3;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;TLB_TLB_shootdowns_CPU3;SPU_Spurious_interrupts_CPU3;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;33_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU3;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;92_IR-PCI-MSI_2097156-edge_eno7_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;RES_Rescheduling_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;TRM_Thermal_event_interrupts_CPU2;CAL_Function_call_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;29_IR-PCI-MSI_3670016-edge_eno1_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;MCE_Machine_check_exceptions_CPU0;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;PIN_Posted-interrupt_notification_event_CPU2;MCE_Machine_check_exceptions_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;THR_Threshold_APIC_interrupts_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;timestamp_us;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;NMI_Non-maskable_interrupts_CPU1;52_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;43_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;RTR_APIC_ICR_read_retries_CPU1;99_IR-PCI-MSI_2099204-edge_eno8_CPU2;IWI_IRQ_work_interrupts_CPU1;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;92_IR-PCI-MSI_2097156-edge_eno7_CPU2;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_i801_smbus,_ehci_hcd:usb4_CPU1;31_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;RTR_APIC_ICR_read_retries_CPU2;RES_Rescheduling_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;SPU_Spurious_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;50_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;54_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;NMI_Non-maskable_interrupts_CPU3;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;28_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;MCP_Machine_check_polls_CPU0;NPI_Nested_posted-interrupt_event_CPU0;RTR_APIC_ICR_read_retries_CPU0;TLB_TLB_shootdowns_CPU2;29_IR-PCI-MSI_3670016-edge_eno1_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;PIN_Posted-interrupt_notification_event_CPU0;51_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;32_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;53_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;92_IR-PCI-MSI_2097156-edge_eno7_CPU1;PMI_Performance_monitoring_interrupts_CPU0;29_IR-PCI-MSI_3670016-edge_eno1_CPU0;CAL_Function_call_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU3;PMI_Performance_monitoring_interrupts_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;LOC_Local_timer_interrupts_CPU1;MCP_Machine_check_polls_CPU2;30_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;27_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;42_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2
676;61984;49949;0;0;0;0;0;0;357216;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;91612;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;676;0;0;0;0;0;0;12081;0;120;0;57923;48298;0;0;0;0;0;0;49;0;11461;0;24;0;0;28;0;0;0;678;0;12087;0;0;0;0;0;0;54;0;2;0;676;27658;678;0;0;0;82;154;0;0;0;0;0;0;0;0;0;0;206042;0;0;0;0;0;0;0;676;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;678;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;678;0;0;1;73513;0;0;0;0;45639;1;0;0;0;0;0
676;61986;49949;0;0;0;0;0;0;357468;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;91677;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;676;0;0;0;0;0;0;12081;0;120;0;57924;48299;0;0;0;0;0;0;49;0;11463;0;24;0;0;28;0;0;0;678;0;12087;0;0;0;0;0;0;54;0;2;0;676;27659;678;0;0;0;1001964;154;0;0;0;0;0;0;0;0;0;0;206044;0;0;0;0;0;0;0;676;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;678;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;678;0;0;1;73515;0;0;0;0;45642;1;0;0;0;0;0
677;61988;49949;0;0;0;0;0;0;357722;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;91741;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;677;0;0;0;0;0;0;12081;0;120;0;57924;48299;0;0;0;0;0;0;49;0;11464;0;24;0;0;28;0;0;0;679;0;12087;0;0;0;0;0;0;54;0;2;0;677;27659;679;0;0;0;2002953;154;0;0;0;0;0;0;0;0;0;0;206049;0;0;0;0;0;0;0;677;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;679;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;679;0;0;1;73517;0;0;0;0;45647;1;0;0;0;0;0
677;61990;49949;0;0;0;0;0;0;357975;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;91809;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;677;0;0;0;0;0;0;12081;0;120;0;57928;48300;0;0;0;0;0;0;49;0;11472;0;24;0;0;28;0;0;0;679;0;12087;0;0;0;0;0;0;54;0;2;0;677;27660;679;0;0;0;3003964;154;0;0;0;0;0;0;0;0;0;0;206053;0;0;0;0;0;0;0;677;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;679;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;679;0;0;1;73519;0;0;0;0;45651;1;0;0;0;0;0
678;61992;49949;0;0;0;0;0;0;358228;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;91874;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678;0;0;0;0;0;0;12081;0;120;0;57928;48300;0;0;0;0;0;0;49;0;11473;0;24;0;0;28;0;0;0;680;0;12087;0;0;0;0;0;0;54;0;2;0;678;27660;680;0;0;0;4004975;154;0;0;0;0;0;0;0;0;0;0;206055;0;0;0;0;0;0;0;678;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;680;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;680;0;0;1;73521;0;0;0;0;45654;1;0;0;0;0;0
678;61995;49949;0;0;0;0;0;0;358480;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;91939;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678;0;0;0;0;0;0;12081;0;120;0;57929;48301;0;0;0;0;0;0;49;0;11476;0;24;0;0;28;0;0;0;680;0;12087;0;0;0;0;0;0;54;0;2;0;678;27662;680;0;0;0;5005997;154;0;0;0;0;0;0;0;0;0;0;206058;0;0;0;0;0;0;0;678;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;680;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;680;0;0;1;73524;0;0;0;0;45658;1;0;0;0;0;0
679;61997;49949;0;0;0;0;0;0;358732;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92002;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;679;0;0;0;0;0;0;12081;0;120;0;57929;48301;0;0;0;0;0;0;49;0;11477;0;24;0;0;28;0;0;0;681;0;12087;0;0;0;0;0;0;54;0;2;0;679;27662;681;0;0;0;6006919;154;0;0;0;0;0;0;0;0;0;0;206063;0;0;0;0;0;0;0;679;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;681;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;681;0;0;1;73526;0;0;0;0;45663;1;0;0;0;0;0
679;61999;49949;0;0;0;0;0;0;358985;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92067;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;679;0;0;0;0;0;0;12081;0;120;0;57931;48302;0;0;0;0;0;0;49;0;11479;0;24;0;0;28;0;0;0;681;0;12087;0;0;0;0;0;0;54;0;2;0;679;27663;681;0;0;0;7007953;154;0;0;0;0;0;0;0;0;0;0;206065;0;0;0;0;0;0;0;679;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;681;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;681;0;0;1;73528;0;0;0;0;45666;1;0;0;0;0;0
680;62008;49949;0;0;0;0;0;0;359239;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92134;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;0;0;0;0;0;0;12081;0;120;0;57945;48302;0;0;0;0;0;0;49;0;11489;0;25;0;0;28;0;0;0;683;0;12087;0;0;0;0;0;0;54;0;2;0;680;27663;683;0;0;0;8008978;154;0;0;0;0;0;0;0;0;0;0;206075;0;0;0;0;0;0;0;680;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;683;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;683;0;0;1;73537;0;0;0;0;45673;1;0;0;0;0;0
681;62012;49949;0;0;0;0;0;0;359491;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92203;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681;0;0;0;0;0;0;12081;0;120;0;57952;48309;0;0;0;0;0;0;49;0;11490;0;25;0;0;28;0;0;0;683;0;12087;0;0;0;0;0;0;54;0;2;0;681;27669;683;0;0;0;9009999;154;0;0;0;0;0;0;0;0;0;0;206081;0;0;0;0;0;0;0;681;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;683;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;683;0;0;1;73541;0;0;0;0;45676;1;0;0;0;0;0
686;62014;49949;0;0;0;0;0;0;359745;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92272;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686;0;0;0;0;0;0;12081;0;120;0;57952;48309;0;0;0;0;0;0;49;0;11491;0;27;0;0;28;0;0;0;687;0;12087;0;0;0;0;0;0;54;0;2;0;686;27669;687;0;0;0;10010938;154;0;0;0;0;0;0;0;0;0;0;206086;0;0;0;0;0;0;0;686;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;687;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;687;0;0;1;73543;0;0;0;0;45680;1;0;0;0;0;0
686;62016;49949;0;0;0;0;0;0;360000;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92337;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686;0;0;0;0;0;0;12081;0;120;0;57953;48310;0;0;0;0;0;0;49;0;11493;0;27;0;0;28;0;0;0;687;0;12087;0;0;0;0;0;0;54;0;2;0;686;27670;687;0;0;0;11011943;154;0;0;0;0;0;0;0;0;0;0;206088;0;0;0;0;0;0;0;686;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;687;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;687;0;0;1;73545;0;0;0;0;45683;1;0;0;0;0;0
687;62018;49949;0;0;0;0;0;0;360253;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92402;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;687;0;0;0;0;0;0;12081;0;120;0;57953;48310;0;0;0;0;0;0;49;0;11494;0;28;0;0;28;0;0;0;690;0;12087;0;0;0;0;0;0;54;0;2;0;687;27670;690;0;0;0;12012961;154;0;0;0;0;0;0;0;0;0;0;206090;0;0;0;0;0;0;0;687;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;690;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;690;0;0;1;73547;0;0;0;0;45686;1;0;0;0;0;0
687;62022;49949;0;0;0;0;0;0;360506;0;0;0;0;0;0;1;0;49952;0;0;0;0;0;29;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2;1;0;0;0;92468;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;17;0;0;0;0;2;1;0;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;687;0;0;0;0;0;0;12081;0;120;0;57954;48311;0;0;0;0;0;0;49;0;11500;0;28;0;0;28;0;0;0;690;0;12087;0;0;0;0;0;0;54;0;2;0;687;27671;690;0;0;0;13013973;154;0;0;0;0;0;0;0;0;0;0;206097;0;0;0;0;0;0;0;687;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;690;22;0;0;0;1;0;0;1;0;3;120;0;0;2;0;0;0;0;0;690;0;0;1;73551;0;0;0;0;45692;1;0;0;0;0;0
