50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU2;TLB_TLB_shootdowns_CPU1;TLB_TLB_shootdowns_CPU3;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU1;MIS_CPU0;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU2;RES_Rescheduling_interrupts_CPU3;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;MCE_Machine_check_exceptions_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;TRM_Thermal_event_interrupts_CPU0;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;28_IR-PCI-MSI_3670016-edge_eno1_CPU3;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;NMI_Non-maskable_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU3;IWI_IRQ_work_interrupts_CPU1;28_IR-PCI-MSI_3670016-edge_eno1_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU1;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;92_IR-PCI-MSI_2097156-edge_eno7_CPU3;36_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU2;timestamp_us;50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;PMI_Performance_monitoring_interrupts_CPU0;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU0;MCE_Machine_check_exceptions_CPU1;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU0;TRM_Thermal_event_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU1;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;CAL_Function_call_interrupts_CPU1;SPU_Spurious_interrupts_CPU1;MCP_Machine_check_polls_CPU2;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;PIN_Posted-interrupt_notification_event_CPU0;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;RES_Rescheduling_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;THR_Threshold_APIC_interrupts_CPU2;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU1;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;SPU_Spurious_interrupts_CPU2;LOC_Local_timer_interrupts_CPU0;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU2;THR_Threshold_APIC_interrupts_CPU1;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;PMI_Performance_monitoring_interrupts_CPU1;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU1;PIN_Posted-interrupt_notification_event_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU0;IWI_IRQ_work_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU1;ERR_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;LOC_Local_timer_interrupts_CPU2;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;99_IR-PCI-MSI_2099204-edge_eno8_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;RTR_APIC_ICR_read_retries_CPU2;RES_Rescheduling_interrupts_CPU1;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;MCE_Machine_check_exceptions_CPU3;RES_Rescheduling_interrupts_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU0;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;NPI_Nested_posted-interrupt_event_CPU3;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;IWI_IRQ_work_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;PMI_Performance_monitoring_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;28_IR-PCI-MSI_3670016-edge_eno1_CPU0;36_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;TRM_Thermal_event_interrupts_CPU3;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;MCE_Machine_check_exceptions_CPU0;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;36_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;LOC_Local_timer_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU3;THR_Threshold_APIC_interrupts_CPU3;MCP_Machine_check_polls_CPU3;36_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;RTR_APIC_ICR_read_retries_CPU1;TLB_TLB_shootdowns_CPU2;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;PIN_Posted-interrupt_notification_event_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;28_IR-PCI-MSI_3670016-edge_eno1_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;LOC_Local_timer_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU0;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;CAL_Function_call_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU0;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;TLB_TLB_shootdowns_CPU0;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;NPI_Nested_posted-interrupt_event_CPU0;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;PMI_Performance_monitoring_interrupts_CPU3;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU3;NMI_Non-maskable_interrupts_CPU3;SPU_Spurious_interrupts_CPU0;CAL_Function_call_interrupts_CPU3;MCP_Machine_check_polls_CPU0;RTR_APIC_ICR_read_retries_CPU3;SPU_Spurious_interrupts_CPU3;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;MCP_Machine_check_polls_CPU1;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3
0;1493;0;0;0;0;103;0;0;0;0;41;0;18;0;0;0;0;0;1;0;1457;2;0;0;0;0;0;0;1457;0;0;0;0;0;0;34123;0;0;0;0;0;225351;0;0;0;0;39548;25037;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87897;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;666241;0;0;0;0;22;446;0;0;0;1457;0;0;0;1457;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76401;0;0;0;23;0;50;0;54163;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1493;0;0;0;0;0;1493;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1493;0;0;2;0;0;0;0;47368;0;170379;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1493;0;0;0;0;103;0;0;0;0;41;0;18;0;0;0;0;0;1;0;1457;2;0;0;0;0;0;0;1457;0;0;0;0;0;0;34123;0;0;0;0;0;225354;0;0;0;0;39548;25037;0;0;0;0;0;1001946;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87898;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;666495;0;0;0;0;22;446;0;0;0;1457;0;0;0;1457;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76402;0;0;0;23;0;50;0;54163;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1493;0;0;0;0;0;1493;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1493;0;0;2;0;0;0;0;47370;0;170444;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1494;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1458;2;0;0;0;0;0;0;1458;0;0;0;0;0;0;34124;0;0;0;0;0;225354;0;0;0;0;39549;25038;0;0;0;0;0;2002967;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87899;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;666747;0;0;0;0;22;446;0;0;0;1458;0;0;0;1458;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76404;0;0;0;24;0;50;0;54164;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1494;0;0;0;0;0;1494;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1494;0;0;2;0;0;0;0;47371;0;170508;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1494;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1458;2;0;0;0;0;0;0;1458;0;0;0;0;0;0;34124;0;0;0;0;0;225356;0;0;0;0;39549;25041;0;0;0;0;0;3003809;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87900;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;667000;0;0;0;0;22;446;0;0;0;1458;0;0;0;1458;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76405;0;0;0;24;0;50;0;54169;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1494;0;0;0;0;0;1494;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1494;0;0;2;0;0;0;0;47373;0;170577;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1495;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1459;2;0;0;0;0;0;0;1459;0;0;0;0;0;0;34125;0;0;0;0;0;225358;0;0;0;0;39550;25042;0;0;0;0;0;4004820;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87901;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;667253;0;0;0;0;22;446;0;0;0;1459;0;0;0;1459;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76406;0;0;0;24;0;50;0;54170;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1495;0;0;0;0;0;1495;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1495;0;0;2;0;0;0;0;47375;0;170641;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1495;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1459;2;0;0;0;0;0;0;1459;0;0;0;0;0;0;34125;0;0;0;0;0;225360;0;0;0;0;39550;25042;0;0;0;0;0;5005827;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87902;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;667506;0;0;0;0;22;446;0;0;0;1459;0;0;0;1459;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76407;0;0;0;24;0;50;0;54170;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1495;0;0;0;0;0;1495;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1495;0;0;2;0;0;0;0;47377;0;170705;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1496;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1460;2;0;0;0;0;0;0;1460;0;0;0;0;0;0;34126;0;0;0;0;0;225362;0;0;0;0;39551;25043;0;0;0;0;0;6006837;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87903;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;667757;0;0;0;0;22;446;0;0;0;1460;0;0;0;1460;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76408;0;0;0;24;0;50;0;54171;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1496;0;0;0;0;0;1496;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1496;0;0;2;0;0;0;0;47379;0;170769;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1496;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1460;2;0;0;0;0;0;0;1460;0;0;0;0;0;0;34126;0;0;0;0;0;225364;0;0;0;0;39551;25043;0;0;0;0;0;7007826;0;0;0;0;0;0;0;0;0;97;0;2;94;0;0;0;87904;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;668011;0;0;0;0;22;446;0;0;0;1460;0;0;0;1460;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76409;0;0;0;24;0;50;0;54171;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1496;0;0;0;0;0;1496;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1496;0;0;2;0;0;0;0;47381;0;170833;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1497;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1462;2;0;0;0;0;0;0;1462;0;0;0;0;0;0;34132;0;0;0;0;0;225375;0;0;0;0;39552;25046;0;0;0;0;0;8008852;0;0;0;0;0;0;0;0;0;98;0;2;94;0;0;0;87910;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;668264;0;0;0;0;22;446;0;0;0;1462;0;0;0;1462;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76415;0;0;0;24;0;50;0;54184;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1497;0;0;0;0;0;1497;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1497;0;0;2;0;0;0;0;47387;0;170899;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1498;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1462;2;0;0;0;0;0;0;1462;0;0;0;0;0;0;34135;0;0;0;0;0;225382;0;0;0;0;39557;25053;0;0;0;0;0;9009873;0;0;0;0;0;0;0;0;0;98;0;2;95;0;0;0;87914;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;668518;0;0;0;0;22;446;0;0;0;1462;0;0;0;1462;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76419;0;0;0;24;0;50;0;54184;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1498;0;0;0;0;0;1498;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1498;0;0;2;0;0;0;0;47390;0;170969;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1499;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1466;2;0;0;0;0;0;0;1466;0;0;0;0;0;0;34136;0;0;0;0;0;225382;0;0;0;0;39558;25054;0;0;0;0;0;10011280;0;0;0;0;0;0;0;0;0;100;0;2;96;0;0;0;87916;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;668771;0;0;0;0;22;446;0;0;0;1466;0;0;0;1466;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76421;0;0;0;24;0;50;0;54185;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1499;0;0;0;0;0;1499;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1499;0;0;2;0;0;0;0;47392;0;171036;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1501;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1466;2;0;0;0;0;0;0;1466;0;0;0;0;0;0;34136;0;0;0;0;0;225384;0;0;0;0;39558;25054;0;0;0;0;0;11011806;0;0;0;0;0;0;0;0;0;100;0;2;96;0;0;0;87917;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;669024;0;0;0;0;22;446;0;0;0;1466;0;0;0;1466;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76422;0;0;0;24;0;50;0;54185;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1501;0;0;0;0;0;1501;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1501;0;0;2;0;0;0;0;47394;0;171100;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
0;1501;0;0;0;0;103;0;0;0;0;41;0;19;0;0;0;0;0;1;0;1468;2;0;0;0;0;0;0;1468;0;0;0;0;0;0;34137;0;0;0;0;0;225386;0;0;0;0;39559;25055;0;0;0;0;0;12012836;0;0;0;0;0;0;0;0;0;101;0;2;96;0;0;0;87918;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;2;0;0;669277;0;0;0;0;22;446;0;0;0;1468;0;0;0;1468;0;0;0;0;0;0;0;0;1;0;0;3;26;0;0;0;49984;0;0;0;0;0;76423;0;0;0;24;0;50;0;54186;1;0;66;0;0;0;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1501;0;0;0;0;0;1501;0;0;0;49980;0;0;3;0;1;0;0;103;0;0;0;0;14;0;1501;0;0;2;0;0;0;0;47396;0;171164;0;0;0;0;12056;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;12052;1;0;0;0;0;0;1;0
