36_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;CAL_Function_call_interrupts_CPU2;28_IR-PCI-MSI_3670016-edge_eno1_CPU2;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;IWI_IRQ_work_interrupts_CPU2;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;THR_Threshold_APIC_interrupts_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;THR_Threshold_APIC_interrupts_CPU2;SPU_Spurious_interrupts_CPU2;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;NPI_Nested_posted-interrupt_event_CPU1;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;PMI_Performance_monitoring_interrupts_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU0;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;PIN_Posted-interrupt_notification_event_CPU3;IWI_IRQ_work_interrupts_CPU1;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU0;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;36_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;PIN_Posted-interrupt_notification_event_CPU1;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;MIS_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU1;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;MCE_Machine_check_exceptions_CPU1;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;IWI_IRQ_work_interrupts_CPU0;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU2;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;92_IR-PCI-MSI_2097156-edge_eno7_CPU0;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;TRM_Thermal_event_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU1;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;53_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;TLB_TLB_shootdowns_CPU2;50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;ERR_CPU0;NMI_Non-maskable_interrupts_CPU3;PMI_Performance_monitoring_interrupts_CPU0;28_IR-PCI-MSI_3670016-edge_eno1_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;LOC_Local_timer_interrupts_CPU2;50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;PMI_Performance_monitoring_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU0;50_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;RTR_APIC_ICR_read_retries_CPU0;PIN_Posted-interrupt_notification_event_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;99_IR-PCI-MSI_2099204-edge_eno8_CPU0;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;38_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;98_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;MCE_Machine_check_exceptions_CPU2;RTR_APIC_ICR_read_retries_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU1;99_IR-PCI-MSI_2099204-edge_eno8_CPU2;29_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;63_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;timestamp_us;HVS_Hyper-V_stimer0_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;LOC_Local_timer_interrupts_CPU0;CAL_Function_call_interrupts_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;PIN_Posted-interrupt_notification_event_CPU2;IWI_IRQ_work_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;92_IR-PCI-MSI_2097156-edge_eno7_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU1;SPU_Spurious_interrupts_CPU1;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;41_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;92_IR-PCI-MSI_2097156-edge_eno7_CPU3;39_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;49_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;MCP_Machine_check_polls_CPU2;47_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;RES_Rescheduling_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;RES_Rescheduling_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU3;LOC_Local_timer_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;36_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU1;SPU_Spurious_interrupts_CPU0;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;MCP_Machine_check_polls_CPU3;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;NPI_Nested_posted-interrupt_event_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;48_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;MCP_Machine_check_polls_CPU1;36_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;NMI_Non-maskable_interrupts_CPU0;MCE_Machine_check_exceptions_CPU0;RES_Rescheduling_interrupts_CPU0;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;MCP_Machine_check_polls_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU3;96_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;28_IR-PCI-MSI_3670016-edge_eno1_CPU1;52_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU2;31_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;CAL_Function_call_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU0;TLB_TLB_shootdowns_CPU0;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;97_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;TLB_TLB_shootdowns_CPU1;34_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;91_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;35_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;TRM_Thermal_event_interrupts_CPU2;95_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;51_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;SPU_Spurious_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;30_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;27_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;LOC_Local_timer_interrupts_CPU3;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;RES_Rescheduling_interrupts_CPU3;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;28_IR-PCI-MSI_3670016-edge_eno1_CPU3;32_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;99_IR-PCI-MSI_2099204-edge_eno8_CPU3;37_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;PMI_Performance_monitoring_interrupts_CPU1;MCE_Machine_check_exceptions_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;40_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;THR_Threshold_APIC_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU1
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227865;0;0;446;0;0;0;2;40686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229469;0;0;0;156;0;0;0;0;0;0;0;26403;0;0;0;0;0;0;0;0;0;103;2013;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2013;0;0;0;0;145;0;0;0;0;2036;0;0;0;0;0;0;0;0;0;75;0;0;0;897284;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2036;1;0;26;0;0;78045;89538;0;49493;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2036;0;2013;0;35287;0;41;0;0;0;0;2036;0;0;0;2013;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55214;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227867;0;0;446;0;0;0;2;40687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229533;0;0;0;156;0;0;0;0;0;0;0;26404;0;0;0;0;0;0;0;0;0;103;2014;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2014;0;0;0;0;145;0;0;0;0;2036;0;0;0;0;0;0;0;0;0;1001946;0;0;0;897537;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2036;1;0;26;0;0;78047;89540;0;49496;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2036;0;2014;0;35288;0;41;0;0;0;0;2036;0;0;0;2014;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55215;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227869;0;0;446;0;0;0;2;40687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229597;0;0;0;156;0;0;0;0;0;0;0;26404;0;0;0;0;0;0;0;0;0;103;2014;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2014;0;0;0;0;145;0;0;0;0;2037;0;0;0;0;0;0;0;0;0;2002573;0;0;0;897792;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2037;1;0;26;0;0;78048;89541;0;49498;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2037;0;2014;0;35288;0;41;0;0;0;0;2037;0;0;0;2014;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55215;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227869;0;0;446;0;0;0;2;40691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229666;0;0;0;156;0;0;0;0;0;0;0;26405;0;0;0;0;0;0;0;0;0;103;2015;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2015;0;0;0;0;145;0;0;0;0;2037;0;0;0;0;0;0;0;0;0;3003592;0;0;0;898045;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2037;1;0;26;0;0;78049;89542;0;49499;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2037;0;2015;0;35289;0;41;0;0;0;0;2037;0;0;0;2015;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55221;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227872;0;0;446;0;0;0;2;40691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229730;0;0;0;156;0;0;0;0;0;0;0;26405;0;0;0;0;0;0;0;0;0;103;2015;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2015;0;0;0;0;145;0;0;0;0;2038;0;0;0;0;0;0;0;0;0;4004598;0;0;0;898297;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2038;1;0;26;0;0;78050;89543;0;49501;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2038;0;2015;0;35289;0;41;0;0;0;0;2038;0;0;0;2015;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55221;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227874;0;0;446;0;0;0;2;40692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229794;0;0;0;156;0;0;0;0;0;0;0;26406;0;0;0;0;0;0;0;0;0;103;2016;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2016;0;0;0;0;145;0;0;0;0;2038;0;0;0;0;0;0;0;0;0;5005614;0;0;0;898552;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2038;1;0;26;0;0;78051;89544;0;49503;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2038;0;2016;0;35290;0;41;0;0;0;0;2038;0;0;0;2016;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55222;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227876;0;0;446;0;0;0;2;40692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229858;0;0;0;156;0;0;0;0;0;0;0;26406;0;0;0;0;0;0;0;0;0;103;2016;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2016;0;0;0;0;145;0;0;0;0;2039;0;0;0;0;0;0;0;0;0;6006540;0;0;0;898805;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2039;1;0;26;0;0;78052;89545;0;49505;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2039;0;2016;0;35290;0;41;0;0;0;0;2039;0;0;0;2016;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55222;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227876;0;0;446;0;0;0;2;40693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229922;0;0;0;156;0;0;0;0;0;0;0;26407;0;0;0;0;0;0;0;0;0;103;2017;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2017;0;0;0;0;145;0;0;0;0;2039;0;0;0;0;0;0;0;0;0;7007581;0;0;0;899057;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2039;1;0;26;0;0;78053;89546;0;49506;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2039;0;2017;0;35291;0;41;0;0;0;0;2039;0;0;0;2017;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55223;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227887;0;0;446;0;0;0;2;40695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229989;0;0;0;157;0;0;0;0;0;0;0;26407;0;0;0;0;0;0;0;0;0;103;2018;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2018;0;0;0;0;145;0;0;0;0;2040;0;0;0;0;0;0;0;0;0;8008605;0;0;0;899308;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2040;1;0;26;0;0;78059;89552;0;49511;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2040;0;2018;0;35296;0;41;0;0;0;0;2040;0;0;0;2018;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55235;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227893;0;0;446;0;0;0;2;40696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230059;0;0;0;158;0;0;0;0;0;0;0;26414;0;0;0;0;0;0;0;0;0;103;2024;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2024;0;0;0;0;146;0;0;0;0;2041;0;0;0;0;0;0;0;0;0;9009629;0;0;0;899562;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2041;1;0;26;0;0;78064;89557;0;49513;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2041;0;2024;0;35308;0;41;0;0;0;0;2041;0;0;0;2024;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55236;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227895;0;0;446;0;0;0;2;40696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230124;0;0;0;159;0;0;0;0;0;0;0;26414;0;0;0;0;0;0;0;0;0;103;2025;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2025;0;0;0;0;147;0;0;0;0;2044;0;0;0;0;0;0;0;0;0;10010561;0;0;0;899816;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2044;1;0;26;0;0;78065;89558;0;49515;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2044;0;2025;0;35308;0;41;0;0;0;0;2044;0;0;0;2025;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55236;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227895;0;0;446;0;0;0;2;40697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230188;0;0;0;160;0;0;0;0;0;0;0;26415;0;0;0;0;0;0;0;0;0;103;2027;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2027;0;0;0;0;147;0;0;0;0;2044;0;0;0;0;0;0;0;0;0;11011582;0;0;0;900070;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2044;1;0;26;0;0;78066;89559;0;49516;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2044;0;2027;0;35309;0;41;0;0;0;0;2044;0;0;0;2027;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55237;0;0;0;0;0;0;0;0;0
0;12056;0;2;29;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;0;0;3;227900;0;0;446;0;0;0;2;40697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230252;0;0;0;160;0;0;0;0;0;0;0;26417;0;0;0;0;0;0;0;0;0;103;2028;0;0;0;0;0;0;0;0;1;0;0;0;49984;0;0;0;0;0;3;0;0;0;0;103;2028;0;0;0;0;147;0;0;0;0;2045;0;0;0;0;0;0;0;0;0;12012598;0;0;0;900323;12052;0;0;14;26;0;0;0;1;0;0;2;0;0;0;0;0;0;0;50;0;150;2;22;0;0;0;0;2045;1;0;26;0;0;78069;89562;0;49520;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;41;0;1;0;2045;0;2028;0;35309;0;41;0;0;0;0;2045;0;0;0;2028;0;0;0;0;1;0;0;0;0;0;0;49980;0;0;21;0;0;55239;0;0;0;0;0;0;0;0;0
