32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU2;IWI_IRQ_work_interrupts_CPU3;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;RES_Rescheduling_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;PMI_Performance_monitoring_interrupts_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;MIS_CPU0;PMI_Performance_monitoring_interrupts_CPU1;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;THR_Threshold_APIC_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;LOC_Local_timer_interrupts_CPU1;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;CAL_Function_call_interrupts_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;TLB_TLB_shootdowns_CPU0;MCP_Machine_check_polls_CPU1;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;IWI_IRQ_work_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;SPU_Spurious_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU3;TRM_Thermal_event_interrupts_CPU3;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;PMI_Performance_monitoring_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU0;CAL_Function_call_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;MCE_Machine_check_exceptions_CPU3;NMI_Non-maskable_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;NPI_Nested_posted-interrupt_event_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;RTR_APIC_ICR_read_retries_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;TLB_TLB_shootdowns_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;25_IR-PCI-MSI_3670016-edge_eno1_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU1;PIN_Posted-interrupt_notification_event_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;TLB_TLB_shootdowns_CPU3;25_IR-PCI-MSI_3670016-edge_eno1_CPU3;PIN_Posted-interrupt_notification_event_CPU1;SPU_Spurious_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU3;LOC_Local_timer_interrupts_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU3;MCP_Machine_check_polls_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;MCE_Machine_check_exceptions_CPU1;25_IR-PCI-MSI_3670016-edge_eno1_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU0;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;NMI_Non-maskable_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;THR_Threshold_APIC_interrupts_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;CAL_Function_call_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;IWI_IRQ_work_interrupts_CPU1;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;RES_Rescheduling_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU0;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;LOC_Local_timer_interrupts_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;RTR_APIC_ICR_read_retries_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;MCE_Machine_check_exceptions_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;CAL_Function_call_interrupts_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;MCP_Machine_check_polls_CPU3;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;TRM_Thermal_event_interrupts_CPU1;LOC_Local_timer_interrupts_CPU2;MCP_Machine_check_polls_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;RES_Rescheduling_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU2;25_IR-PCI-MSI_3670016-edge_eno1_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;SPU_Spurious_interrupts_CPU1;TLB_TLB_shootdowns_CPU2;TRM_Thermal_event_interrupts_CPU0;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;PMI_Performance_monitoring_interrupts_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;ERR_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;RES_Rescheduling_interrupts_CPU2;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;THR_Threshold_APIC_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;timestamp_us;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;SPU_Spurious_interrupts_CPU3;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;NPI_Nested_posted-interrupt_event_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;MCE_Machine_check_exceptions_CPU0;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0
0;0;0;84271;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;467;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;275730;0;0;0;1;0;0;0;0;1;2401;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;90600;0;599648;0;0;0;2;0;0;0;0;22795;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;275311;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;78;0;0;0;0;0;38227;0;0;0;0;0;1;0;0;0;8234
0;0;0;84334;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;469;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;275980;0;0;0;1;0;0;0;0;1;2402;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;90694;0;600812;0;0;0;2;0;0;0;0;22796;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;275561;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;1001642;0;0;0;0;0;38228;0;0;0;0;0;1;0;0;0;8235
0;0;0;84397;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;471;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;276230;0;0;0;1;0;0;0;0;1;2402;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;90788;0;601964;0;0;0;2;0;0;0;0;22796;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;275811;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;2002652;0;0;0;0;0;38228;0;0;0;0;0;1;0;0;0;8235
0;0;0;84459;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;471;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;276480;0;0;0;1;0;0;0;0;1;2403;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;90881;0;603114;0;0;0;2;0;0;0;0;22797;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;276061;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;3002674;0;0;0;0;0;38229;0;0;0;0;0;1;0;0;0;8236
0;0;0;84522;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;474;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;276731;0;0;0;1;0;0;0;0;1;2403;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;90975;0;604265;0;0;0;2;0;0;0;0;22797;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;276312;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;4003679;0;0;0;0;0;38229;0;0;0;0;0;1;0;0;0;8236
0;0;0;84585;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;476;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;276981;0;0;0;1;0;0;0;0;1;2404;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91069;0;605419;0;0;0;2;0;0;0;0;22798;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;276562;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;5003731;0;0;0;0;0;38230;0;0;0;0;0;1;0;0;0;8237
0;0;0;84647;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;476;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;277231;0;0;0;1;0;0;0;0;1;2404;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91163;0;606570;0;0;0;2;0;0;0;0;22798;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;276812;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;6004738;0;0;0;0;0;38230;0;0;0;0;0;1;0;0;0;8237
0;0;0;84710;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;478;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;277482;0;0;0;1;0;0;0;0;1;2405;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91257;0;607723;0;0;0;2;0;0;0;0;22799;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;277062;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;7004800;0;0;0;0;0;38231;0;0;0;0;0;1;0;0;0;8238
0;0;0;84778;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;479;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;277732;0;0;0;1;0;0;0;0;1;2410;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91350;0;608883;0;0;0;2;0;0;0;0;22808;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;277312;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;8005657;0;0;0;0;0;38231;0;0;0;0;0;1;0;0;0;8238
0;0;0;84851;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;480;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;277983;0;0;0;1;0;0;0;0;1;2411;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91445;0;610043;0;0;0;2;0;0;0;0;22809;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;277562;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;9006273;0;0;0;0;0;38232;0;0;0;0;0;1;0;0;0;8245
0;0;0;84913;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;481;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;278233;0;0;0;1;0;0;0;0;1;2411;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91539;0;611194;0;0;0;2;0;0;0;0;22809;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;277812;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;10006672;0;0;0;0;0;38232;0;0;0;0;0;1;0;0;0;8245
0;0;0;84976;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;482;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;278484;0;0;0;1;0;0;0;0;1;2412;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91633;0;612345;0;0;0;2;0;0;0;0;22810;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;278063;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;11007449;0;0;0;0;0;38233;0;0;0;0;0;1;0;0;0;8247
0;0;0;85039;2;0;0;0;450;0;0;0;0;19854;0;0;0;0;0;0;0;0;22;0;0;0;0;196135;0;0;6357;0;37;1;2;484;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40;0;0;0;0;278734;0;0;0;1;0;0;0;0;1;2412;0;0;0;0;0;0;0;0;0;0;0;11717;0;9774;0;0;0;0;2;0;3295;91727;0;613501;0;0;0;2;0;0;0;0;22810;0;0;0;0;0;0;15043;0;1;0;0;0;0;0;278313;1;60;0;0;0;151;25166;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;45;0;0;0;0;12007525;0;0;0;0;0;38233;0;0;0;0;0;1;0;0;0;8247
