28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;PIN_Posted-interrupt_notification_event_CPU2;CAL_Function_call_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;PMI_Performance_monitoring_interrupts_CPU2;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;25_IR-PCI-MSI_3670016-edge_eno1_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;RTR_APIC_ICR_read_retries_CPU3;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;CAL_Function_call_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;PIN_Posted-interrupt_notification_event_CPU3;MIS_CPU0;TRM_Thermal_event_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;ERR_CPU0;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;CAL_Function_call_interrupts_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;RTR_APIC_ICR_read_retries_CPU1;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU3;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;MCP_Machine_check_polls_CPU0;RES_Rescheduling_interrupts_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;NPI_Nested_posted-interrupt_event_CPU0;PIN_Posted-interrupt_notification_event_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;25_IR-PCI-MSI_3670016-edge_eno1_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;25_IR-PCI-MSI_3670016-edge_eno1_CPU0;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU3;LOC_Local_timer_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;MCE_Machine_check_exceptions_CPU1;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;PIN_Posted-interrupt_notification_event_CPU0;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;RES_Rescheduling_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;TLB_TLB_shootdowns_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;TLB_TLB_shootdowns_CPU3;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;25_IR-PCI-MSI_3670016-edge_eno1_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;RES_Rescheduling_interrupts_CPU3;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;RES_Rescheduling_interrupts_CPU0;MCP_Machine_check_polls_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;SPU_Spurious_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;MCP_Machine_check_polls_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU0;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;LOC_Local_timer_interrupts_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;NPI_Nested_posted-interrupt_event_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;MCE_Machine_check_exceptions_CPU2;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;SPU_Spurious_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;LOC_Local_timer_interrupts_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;MCE_Machine_check_exceptions_CPU3;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;NPI_Nested_posted-interrupt_event_CPU3;IWI_IRQ_work_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;IWI_IRQ_work_interrupts_CPU1;SPU_Spurious_interrupts_CPU2;CAL_Function_call_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU0;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;SPU_Spurious_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;NMI_Non-maskable_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU2;NPI_Nested_posted-interrupt_event_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;THR_Threshold_APIC_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;MCP_Machine_check_polls_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU3;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;timestamp_us;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;TLB_TLB_shootdowns_CPU1;TLB_TLB_shootdowns_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU0;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;THR_Threshold_APIC_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;TRM_Thermal_event_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU0;LOC_Local_timer_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU2;PMI_Performance_monitoring_interrupts_CPU3
0;0;15043;0;2;0;0;0;2465;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91225;196135;0;0;0;0;0;0;38310;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;298310;0;0;0;0;0;0;22873;0;0;0;0;0;0;0;703663;0;0;0;2;0;583;0;3;9774;0;6357;99114;0;0;151;0;0;0;0;0;8336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;77;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;297876;0;0
0;0;15043;0;2;0;0;0;2466;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91305;196135;0;0;0;0;0;0;38311;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;298560;0;0;0;0;0;0;22874;0;0;0;0;0;0;0;704814;0;0;0;2;0;584;0;3;9774;0;6357;99208;0;0;151;0;0;0;0;0;8337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;1000876;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;298126;0;0
0;0;15043;0;2;0;0;0;2466;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91387;196135;0;0;0;0;0;0;38311;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;298811;0;0;0;0;0;0;22874;0;0;0;0;0;0;0;705964;0;0;0;2;0;585;0;3;9774;0;6357;99303;0;0;151;0;0;0;0;0;8337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;2000888;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;298376;0;0
0;0;15043;0;2;0;0;0;2467;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91468;196135;0;0;0;0;0;0;38312;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;299061;0;0;0;0;0;0;22875;0;0;0;0;0;0;0;707115;0;0;0;2;0;587;0;3;9774;0;6357;99397;0;0;151;0;0;0;0;0;8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;3001888;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;298626;0;0
0;0;15043;0;2;0;0;0;2467;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91550;196135;0;0;0;0;0;0;38312;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;299311;0;0;0;0;0;0;22875;0;0;0;0;0;0;0;708268;0;0;0;2;0;588;0;3;9774;0;6357;99492;0;0;151;0;0;0;0;0;8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;4002759;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;298876;0;0
0;0;15043;0;2;0;0;0;2468;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91632;196135;0;0;0;0;0;0;38313;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;299561;0;0;0;0;0;0;22876;0;0;0;0;0;0;0;709419;0;0;0;2;0;591;0;3;9774;0;6357;99586;0;0;151;0;0;0;0;0;8339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;5002972;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;299126;0;0
0;0;15043;0;2;0;0;0;2468;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91713;196135;0;0;0;0;0;0;38313;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;299813;0;0;0;0;0;0;22876;0;0;0;0;0;0;0;710571;0;0;0;2;0;594;0;3;9774;0;6357;99681;0;0;151;0;0;0;0;0;8339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;6003980;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;299377;0;0
0;0;15043;0;2;0;0;0;2469;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91795;196135;0;0;0;0;0;0;38314;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;300064;0;0;0;0;0;0;22877;0;0;0;0;0;0;0;711724;0;0;0;2;0;596;0;3;9774;0;6357;99776;0;0;151;0;0;0;0;0;8340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;7004052;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;299627;0;0
0;0;15043;0;2;0;0;0;2478;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91876;196135;0;0;0;0;0;0;38314;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;300314;0;0;0;0;0;0;22882;0;0;0;0;0;0;0;712889;0;0;0;2;0;596;0;3;9774;0;6357;99870;0;0;151;0;0;0;0;0;8340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;8004467;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;299877;0;0
0;0;15043;0;2;0;0;0;2479;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;91958;196135;0;0;0;0;0;0;38315;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;300565;0;0;0;0;0;0;22890;0;0;0;0;0;0;0;714049;0;0;0;2;0;597;0;3;9774;0;6357;99965;0;0;151;0;0;0;0;0;8341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;9004678;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;300127;0;0
0;0;15043;0;2;0;0;0;2479;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;92039;196135;0;0;0;0;0;0;38315;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;300815;0;0;0;0;0;0;22890;0;0;0;0;0;0;0;715200;0;0;0;2;0;598;0;3;9774;0;6357;100059;0;0;151;0;0;0;0;0;8341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;10005676;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;300377;0;0
0;0;15043;0;2;0;0;0;2480;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;92121;196135;0;0;0;0;0;0;38316;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;301065;0;0;0;0;0;0;22891;0;0;0;0;0;0;0;716359;0;0;0;2;0;600;0;3;9774;0;6357;100153;0;0;151;0;0;0;0;0;8342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;11005921;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;300627;0;0
0;0;15043;0;2;0;0;0;2480;0;0;0;0;0;0;0;0;11717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;0;0;0;0;0;0;0;0;1;3295;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;92203;196135;0;0;0;0;0;0;38316;0;0;2;0;37;0;40;2;0;0;450;0;2;0;1;25166;0;19854;1;0;0;0;0;0;0;2;0;1;0;0;0;301315;0;0;0;0;0;0;22891;0;0;0;0;0;0;0;717510;0;0;0;2;0;601;0;3;9774;0;6357;100248;0;0;151;0;0;0;0;0;8342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;0;22;0;0;0;0;12006759;0;40;0;60;0;0;0;0;0;0;0;0;0;0;0;0;300877;0;0
