27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;25_IR-PCI-MSI_3670016-edge_eno1_CPU0;TRM_Thermal_event_interrupts_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;NPI_Nested_posted-interrupt_event_CPU3;NMI_Non-maskable_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;TRM_Thermal_event_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;RES_Rescheduling_interrupts_CPU2;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;THR_Threshold_APIC_interrupts_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;THR_Threshold_APIC_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU1;TLB_TLB_shootdowns_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;LOC_Local_timer_interrupts_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;IWI_IRQ_work_interrupts_CPU2;25_IR-PCI-MSI_3670016-edge_eno1_CPU2;CAL_Function_call_interrupts_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;MCE_Machine_check_exceptions_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;NMI_Non-maskable_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;PMI_Performance_monitoring_interrupts_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;IWI_IRQ_work_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;NMI_Non-maskable_interrupts_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;RTR_APIC_ICR_read_retries_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;MCP_Machine_check_polls_CPU1;ERR_CPU0;RES_Rescheduling_interrupts_CPU0;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;MCE_Machine_check_exceptions_CPU1;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;CAL_Function_call_interrupts_CPU3;TLB_TLB_shootdowns_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;CAL_Function_call_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;TLB_TLB_shootdowns_CPU3;TRM_Thermal_event_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU0;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;SPU_Spurious_interrupts_CPU0;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;MCP_Machine_check_polls_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;25_IR-PCI-MSI_3670016-edge_eno1_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;SPU_Spurious_interrupts_CPU1;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;THR_Threshold_APIC_interrupts_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;TLB_TLB_shootdowns_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU3;25_IR-PCI-MSI_3670016-edge_eno1_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;TRM_Thermal_event_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;RES_Rescheduling_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;MCP_Machine_check_polls_CPU3;NPI_Nested_posted-interrupt_event_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;MIS_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;PMI_Performance_monitoring_interrupts_CPU2;LOC_Local_timer_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU1;PMI_Performance_monitoring_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU2;PIW_Posted-interrupt_wakeup_event_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;MCE_Machine_check_exceptions_CPU3;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;SPU_Spurious_interrupts_CPU2;timestamp_us;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;CAL_Function_call_interrupts_CPU2;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;THR_Threshold_APIC_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;RTR_APIC_ICR_read_retries_CPU1;PIN_Posted-interrupt_notification_event_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;RES_Rescheduling_interrupts_CPU1;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;MCE_Machine_check_exceptions_CPU2;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;SPU_Spurious_interrupts_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;NPI_Nested_posted-interrupt_event_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;LOC_Local_timer_interrupts_CPU2;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;PIN_Posted-interrupt_notification_event_CPU1;MCP_Machine_check_polls_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;LOC_Local_timer_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1
23289;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1237087;2;1139;0;6357;0;0;0;0;0;0;0;0;0;0;0;129106;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;142803;0;0;2858;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8857;0;38681;0;73;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;413578;0;0;1;0;60;414099;0
23289;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1238246;2;1140;0;6357;0;0;0;0;0;0;0;0;0;0;0;129188;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;142898;0;0;2858;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8857;0;38681;0;1001616;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;413828;0;0;1;0;60;414349;0
23290;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1239398;2;1141;0;6357;0;0;0;0;0;0;0;0;0;0;0;129271;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;142992;0;0;2861;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8860;0;38682;0;2002629;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;414079;0;0;1;0;60;414600;0
23290;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1240551;2;1143;0;6357;0;0;0;0;0;0;0;0;0;0;0;129353;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143086;0;0;2861;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8860;0;38682;0;3002660;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;414329;0;0;1;0;60;414850;0
23291;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1241702;2;1143;0;6357;0;0;0;0;0;0;0;0;0;0;0;129435;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143181;0;0;2862;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8861;0;38683;0;4003665;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;414579;0;0;1;0;60;415100;0
23291;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1242855;2;1144;0;6357;0;0;0;0;0;0;0;0;0;0;0;129516;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143275;0;0;2862;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8861;0;38683;0;5003712;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;414829;0;0;1;0;60;415350;0
23292;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1244006;2;1146;0;6357;0;0;0;0;0;0;0;0;0;0;0;129599;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143369;0;0;2863;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8862;0;38684;0;6004718;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;415079;0;0;1;0;60;415600;0
23292;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1245161;2;1146;0;6357;0;0;0;0;0;0;0;0;0;0;0;129681;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143464;0;0;2863;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8862;0;38684;0;7005406;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;415329;0;0;1;0;60;415851;0
23298;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1246323;2;1149;0;6357;0;0;0;0;0;0;0;0;0;0;0;129762;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143558;0;0;2873;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8863;0;38685;0;8006423;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;415580;0;0;1;0;60;416102;0
23298;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1247486;2;1150;0;6357;0;0;0;0;0;0;0;0;0;0;0;129839;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143652;0;0;2876;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8863;0;38690;0;9007309;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;415830;0;0;1;0;60;416353;0
23299;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1248637;2;1152;0;6357;0;0;0;0;0;0;0;0;0;0;0;129921;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143747;0;0;2877;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8864;0;38691;0;10008308;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;416080;0;0;1;0;60;416603;0
23299;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1249790;2;1153;0;6357;0;0;0;0;0;0;0;0;0;0;0;130003;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143841;0;0;2877;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8864;0;38691;0;11008352;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;416330;0;0;1;0;60;416853;0
23300;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;151;0;0;37;0;0;1250946;2;1154;0;6357;0;0;0;0;0;0;0;0;0;0;0;130085;0;0;3;0;2;450;0;0;1;0;19856;2;0;0;0;0;5983;0;0;15043;0;45;0;0;0;40;0;143936;0;0;2878;0;1;0;0;0;0;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;9774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25171;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;196135;0;0;0;0;0;8865;0;38692;0;12008552;0;0;0;0;11718;0;0;0;2;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;0;0;0;0;416580;0;0;1;0;60;417103;0
