25_IR-PCI-MSI_3670016-edge_eno1_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;PIN_Posted-interrupt_notification_event_CPU0;CAL_Function_call_interrupts_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;TLB_TLB_shootdowns_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;NPI_Nested_posted-interrupt_event_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;RES_Rescheduling_interrupts_CPU0;TLB_TLB_shootdowns_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;IWI_IRQ_work_interrupts_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU0;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;TLB_TLB_shootdowns_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;MCE_Machine_check_exceptions_CPU0;25_IR-PCI-MSI_3670016-edge_eno1_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;TRM_Thermal_event_interrupts_CPU3;MCE_Machine_check_exceptions_CPU1;PIN_Posted-interrupt_notification_event_CPU2;SPU_Spurious_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;timestamp_us;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;RES_Rescheduling_interrupts_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;MCE_Machine_check_exceptions_CPU2;THR_Threshold_APIC_interrupts_CPU0;RES_Rescheduling_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;THR_Threshold_APIC_interrupts_CPU3;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;RTR_APIC_ICR_read_retries_CPU2;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;NMI_Non-maskable_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU2;SPU_Spurious_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;MIS_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;NMI_Non-maskable_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU1;PMI_Performance_monitoring_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;IWI_IRQ_work_interrupts_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;LOC_Local_timer_interrupts_CPU1;SPU_Spurious_interrupts_CPU3;LOC_Local_timer_interrupts_CPU2;ERR_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU0;RES_Rescheduling_interrupts_CPU3;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;LOC_Local_timer_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU1;MCP_Machine_check_polls_CPU0;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;THR_Threshold_APIC_interrupts_CPU2;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;THR_Threshold_APIC_interrupts_CPU1;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;CAL_Function_call_interrupts_CPU1;MCE_Machine_check_exceptions_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;TRM_Thermal_event_interrupts_CPU2;SPU_Spurious_interrupts_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;NPI_Nested_posted-interrupt_event_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;NPI_Nested_posted-interrupt_event_CPU0;IWI_IRQ_work_interrupts_CPU3;MCP_Machine_check_polls_CPU1;PMI_Performance_monitoring_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;25_IR-PCI-MSI_3670016-edge_eno1_CPU3;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;IWI_IRQ_work_interrupts_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;PMI_Performance_monitoring_interrupts_CPU1;MCP_Machine_check_polls_CPU2;CAL_Function_call_interrupts_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;RTR_APIC_ICR_read_retries_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;PIN_Posted-interrupt_notification_event_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;TRM_Thermal_event_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;NMI_Non-maskable_interrupts_CPU1;MCP_Machine_check_polls_CPU3;LOC_Local_timer_interrupts_CPU0;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;TRM_Thermal_event_interrupts_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;NMI_Non-maskable_interrupts_CPU0;25_IR-PCI-MSI_3670016-edge_eno1_CPU0
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;160954;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;3;0;0;0;3295;0;23424;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;461665;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;462222;0;0;3032;0;0;9054;0;1;0;0;0;38841;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;144824;1;0;0;0;0;0;45;1363;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1458799;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161049;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;1001452;0;0;3;0;0;0;3295;0;23424;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;461915;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;462472;0;0;3032;0;0;9054;0;1;0;0;0;38841;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;144906;1;0;0;0;0;0;45;1364;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1459954;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161143;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;2002099;0;0;3;0;0;0;3295;0;23425;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;462166;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;462724;0;0;3033;0;0;9055;0;1;0;0;0;38842;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;144988;1;0;0;0;0;0;45;1365;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1461105;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161238;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;3003099;0;0;3;0;0;0;3295;0;23425;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;462416;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;462974;0;0;3033;0;0;9055;0;1;0;0;0;38842;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145070;1;0;0;0;0;0;45;1367;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1462256;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161332;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;4003346;0;0;3;0;0;0;3295;0;23426;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;462666;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;463224;0;0;3034;0;0;9056;0;1;0;0;0;38843;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145151;1;0;0;0;0;0;45;1367;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1463414;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161427;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;5004353;0;0;3;0;0;0;3295;0;23426;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;462916;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;463474;0;0;3034;0;0;9056;0;1;0;0;0;38843;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145233;1;0;0;0;0;0;45;1368;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1464565;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161521;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;6004602;0;0;3;0;0;0;3295;0;23427;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;463166;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;463724;0;0;3035;0;0;9057;0;1;0;0;0;38844;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145315;1;0;0;0;0;0;45;1370;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1465724;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161616;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;7005456;0;0;3;0;0;0;3295;0;23427;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;463416;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25175;0;1;0;463975;0;0;3035;0;0;9057;0;1;0;0;0;38844;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145397;1;0;0;0;0;0;45;1371;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1466875;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161711;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;8006313;0;0;3;0;0;0;3295;0;23433;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;463667;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25176;0;1;0;464226;0;0;3046;0;0;9058;0;1;0;0;0;38845;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145478;1;0;0;0;0;0;45;1372;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1468042;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161805;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;9006510;0;0;3;0;0;0;3295;0;23433;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;463917;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25176;0;1;0;464477;0;0;3046;0;0;9058;0;1;0;0;0;38852;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145561;1;0;0;0;0;0;45;1374;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1469200;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161900;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;10007147;0;0;3;0;0;0;3295;0;23435;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;464167;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25176;0;1;0;464727;0;0;3048;0;0;9059;0;1;0;0;0;38853;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145643;1;0;0;0;0;0;45;1374;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1470360;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;161994;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;11008148;0;0;3;0;0;0;3295;0;23435;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;464417;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25176;0;1;0;464977;0;0;3048;0;0;9059;0;1;0;0;0;38853;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145724;1;0;0;0;0;0;45;1376;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1471511;0;0;0;0;0;0;1
0;0;0;6357;0;60;40;0;0;0;0;0;1;19858;37;0;0;0;0;0;162088;0;0;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;12008187;0;0;3;0;0;0;3295;0;23436;0;0;0;0;0;0;0;0;11718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9774;0;0;0;22;0;0;196135;0;464667;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;25176;0;1;0;465227;0;0;3049;0;0;9060;0;1;0;0;0;38854;151;0;0;0;0;0;15043;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;145806;1;0;0;0;0;0;45;1376;0;0;40;0;0;0;0;0;0;1;5983;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1472664;0;0;0;0;0;0;1
