NMI_Non-maskable_interrupts_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;NPI_Nested_posted-interrupt_event_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;SPU_Spurious_interrupts_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;RES_Rescheduling_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU0;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;LOC_Local_timer_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;MCP_Machine_check_polls_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;ERR_CPU0;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;TLB_TLB_shootdowns_CPU2;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;IWI_IRQ_work_interrupts_CPU1;RES_Rescheduling_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;NPI_Nested_posted-interrupt_event_CPU2;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;PIN_Posted-interrupt_notification_event_CPU2;MCE_Machine_check_exceptions_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;25_IR-PCI-MSI_3670016-edge_eno1_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;NPI_Nested_posted-interrupt_event_CPU1;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;RTR_APIC_ICR_read_retries_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;CAL_Function_call_interrupts_CPU1;25_IR-PCI-MSI_3670016-edge_eno1_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;THR_Threshold_APIC_interrupts_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU1;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;LOC_Local_timer_interrupts_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;MCP_Machine_check_polls_CPU0;MIS_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;NPI_Nested_posted-interrupt_event_CPU0;SPU_Spurious_interrupts_CPU0;48_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;MCP_Machine_check_polls_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;CAL_Function_call_interrupts_CPU2;SPU_Spurious_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;THR_Threshold_APIC_interrupts_CPU2;42_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;LOC_Local_timer_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU2;CAL_Function_call_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU3;MCE_Machine_check_exceptions_CPU3;TRM_Thermal_event_interrupts_CPU0;27_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;THR_Threshold_APIC_interrupts_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;RES_Rescheduling_interrupts_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;25_IR-PCI-MSI_3670016-edge_eno1_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;PIN_Posted-interrupt_notification_event_CPU1;RTR_APIC_ICR_read_retries_CPU1;timestamp_us;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;TRM_Thermal_event_interrupts_CPU1;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;PMI_Performance_monitoring_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;TLB_TLB_shootdowns_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;RTR_APIC_ICR_read_retries_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;26_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;28_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;TLB_TLB_shootdowns_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;RES_Rescheduling_interrupts_CPU3;TLB_TLB_shootdowns_CPU3;PMI_Performance_monitoring_interrupts_CPU0;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;IWI_IRQ_work_interrupts_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;SPU_Spurious_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU0;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;31_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;MCE_Machine_check_exceptions_CPU2;30_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;NMI_Non-maskable_interrupts_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;NMI_Non-maskable_interrupts_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU1;29_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;LOC_Local_timer_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;25_IR-PCI-MSI_3670016-edge_eno1_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;MCP_Machine_check_polls_CPU3
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23894;196135;0;1;0;0;0;0;0;0;3568;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;596279;0;0;0;0;0;1;0;0;0;211548;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2076378;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;75;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9608;0;0;0;40;0;25183;40;0;0;188651;0;0;0;2;39296;3;0;0;2026;0;0;0;0;0;2;0;0;0;0;0;0;0;595612;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23894;196135;0;1;0;0;0;0;0;0;3568;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;596529;0;0;0;0;0;1;0;0;0;211642;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2077537;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;1001230;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9608;0;0;0;40;0;25183;40;0;0;188733;0;0;0;2;39296;3;0;0;2027;0;0;0;0;0;2;0;0;0;0;0;0;0;595862;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23895;196135;0;1;0;0;0;0;0;0;3569;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;596780;0;0;0;0;0;1;0;0;0;211737;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2078688;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;2002239;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9609;0;0;0;40;0;25183;40;0;0;188814;0;0;0;2;39297;3;0;0;2028;0;0;0;0;0;2;0;0;0;0;0;0;0;596112;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23895;196135;0;1;0;0;0;0;0;0;3569;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;597030;0;0;0;0;0;1;0;0;0;211832;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2079842;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;3003112;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9609;0;0;0;40;0;25183;40;0;0;188894;0;0;0;2;39297;3;0;0;2030;0;0;0;0;0;2;0;0;0;0;0;0;0;596362;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23896;196135;0;1;0;0;0;0;0;0;3570;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;597280;0;0;0;0;0;1;0;0;0;211926;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2080993;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;4003324;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9610;0;0;0;40;0;25183;40;0;0;188976;0;0;0;2;39298;3;0;0;2030;0;0;0;0;0;2;0;0;0;0;0;0;0;596612;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23896;196135;0;1;0;0;0;0;0;0;3570;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;597531;0;0;0;0;0;1;0;0;0;212021;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2082144;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;5004330;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9610;0;0;0;40;0;25183;40;0;0;189058;0;0;0;2;39298;3;0;0;2031;0;0;0;0;0;2;0;0;0;0;0;0;0;596863;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23897;196135;0;1;0;0;0;0;0;0;3571;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;597781;0;0;0;0;0;1;0;0;0;212115;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2083298;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;6004378;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9611;0;0;0;40;0;25183;40;0;0;189139;0;0;0;2;39299;3;0;0;2033;0;0;0;0;0;2;0;0;0;0;0;0;0;597113;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23897;196135;0;1;0;0;0;0;0;0;3571;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;598032;0;0;0;0;0;1;0;0;0;212210;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2084448;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;7004410;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9611;0;0;0;40;0;25183;40;0;0;189220;0;0;0;2;39299;3;0;0;2034;0;0;0;0;0;2;0;0;0;0;0;0;0;597363;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23898;196135;0;1;0;0;0;0;0;0;3572;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;598282;0;0;0;0;0;1;0;0;0;212304;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2085616;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;8004820;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9621;0;0;0;40;0;25183;40;0;0;189302;0;0;0;2;39305;3;0;0;2035;0;0;0;0;0;2;0;0;0;0;0;0;0;597613;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23904;196135;0;1;0;0;0;0;0;0;3572;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;598533;0;0;0;0;0;1;0;0;0;212399;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2086780;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;9005827;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9624;0;0;0;40;0;25183;40;0;0;189385;0;0;0;2;39305;3;0;0;2036;0;0;0;0;0;2;0;0;0;0;0;0;0;597863;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23905;196135;0;1;0;0;0;0;0;0;3573;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;598783;0;0;0;0;0;1;0;0;0;212493;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2087933;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;10005855;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9625;0;0;0;40;0;25183;40;0;0;189466;0;0;0;2;39306;3;0;0;2038;0;0;0;0;0;2;0;0;0;0;0;0;0;598113;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23905;196135;0;1;0;0;0;0;0;0;3573;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;599033;0;0;0;0;0;1;0;0;0;212588;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2089084;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;11006860;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9625;0;0;0;40;0;25183;40;0;0;189547;0;0;0;2;39306;3;0;0;2039;0;0;0;0;0;2;0;0;0;0;0;0;0;598363;0;0;0;1
0;0;0;0;0;0;19864;0;0;0;0;2;0;0;0;5983;0;23906;196135;0;1;0;0;0;0;0;0;3574;9774;3;60;0;0;0;0;0;0;45;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15043;1;0;0;0;0;0;0;0;0;0;599283;0;0;0;0;0;1;0;0;0;212682;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;11718;0;0;0;0;0;2090239;0;6357;0;0;0;0;0;0;0;3295;0;0;2;0;0;0;0;0;0;151;0;0;0;0;0;0;12007110;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;450;22;0;0;9626;0;0;0;40;0;25183;40;0;0;189629;0;0;0;2;39307;3;0;0;2040;0;0;0;0;0;2;0;0;0;0;0;0;0;598613;0;0;0;1
