34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;PIN_Posted-interrupt_notification_event_CPU1;NPI_Nested_posted-interrupt_event_CPU0;MCP_Machine_check_polls_CPU1;RTR_APIC_ICR_read_retries_CPU2;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;RTR_APIC_ICR_read_retries_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;CAL_Function_call_interrupts_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;NMI_Non-maskable_interrupts_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;TRM_Thermal_event_interrupts_CPU1;MCE_Machine_check_exceptions_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;NPI_Nested_posted-interrupt_event_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;PIN_Posted-interrupt_notification_event_CPU2;PIW_Posted-interrupt_wakeup_event_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;SPU_Spurious_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU2;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;IWI_IRQ_work_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU0;RES_Rescheduling_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;LOC_Local_timer_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;TLB_TLB_shootdowns_CPU2;PMI_Performance_monitoring_interrupts_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;NPI_Nested_posted-interrupt_event_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU2;MCE_Machine_check_exceptions_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;CAL_Function_call_interrupts_CPU2;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;RES_Rescheduling_interrupts_CPU0;LOC_Local_timer_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;PMI_Performance_monitoring_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;TLB_TLB_shootdowns_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;PMI_Performance_monitoring_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;NPI_Nested_posted-interrupt_event_CPU2;SPU_Spurious_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;SPU_Spurious_interrupts_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;MCE_Machine_check_exceptions_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;SPU_Spurious_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;NMI_Non-maskable_interrupts_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;MIS_CPU0;NMI_Non-maskable_interrupts_CPU1;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;THR_Threshold_APIC_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;TLB_TLB_shootdowns_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;MCP_Machine_check_polls_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;TRM_Thermal_event_interrupts_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;LOC_Local_timer_interrupts_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU2;CAL_Function_call_interrupts_CPU3;MCP_Machine_check_polls_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;IWI_IRQ_work_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;MCP_Machine_check_polls_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;THR_Threshold_APIC_interrupts_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU1;TRM_Thermal_event_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;LOC_Local_timer_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;timestamp_us;PIN_Posted-interrupt_notification_event_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;IWI_IRQ_work_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;ERR_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;THR_Threshold_APIC_interrupts_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;TLB_TLB_shootdowns_CPU1;PIN_Posted-interrupt_notification_event_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;MCE_Machine_check_exceptions_CPU1;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;IWI_IRQ_work_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;RES_Rescheduling_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU1;RES_Rescheduling_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5558;17;0;0;0;0;293269;0;34205;0;0;0;0;0;0;0;0;11426;2;0;0;19987;294172;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;295031;0;0;0;5385;1;0;444;0;0;0;0;1;0;0;0;0;0;0;83713;0;74;0;2;0;0;0;78297;0;0;0;0;0;0;0;0;0;40901;0;0;0;0;25345;0;0;0;91704;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5559;17;0;0;0;0;293519;0;34206;0;0;0;0;0;0;0;0;11426;2;0;0;19987;294423;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;295282;0;0;0;5385;1;0;445;0;0;0;0;1;0;0;0;0;0;0;83713;0;1001809;0;2;0;0;0;78360;0;0;0;0;0;0;0;0;0;40902;0;0;0;0;25346;0;0;0;91787;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5559;17;0;0;0;0;293769;0;34206;0;0;0;0;0;0;0;0;11426;2;0;0;19987;294673;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;295534;0;0;0;5385;1;0;445;0;0;0;0;1;0;0;0;0;0;0;83713;0;2002825;0;2;0;0;0;78423;0;0;0;0;0;0;0;0;0;40902;0;0;0;0;25346;0;0;0;91871;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5571;17;0;0;0;0;294019;0;34207;0;0;0;0;0;0;0;0;11426;2;0;0;19987;294923;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;295785;0;0;0;5385;1;0;445;0;0;0;0;1;0;0;0;0;0;0;83713;0;3003592;0;2;0;0;0;78488;0;0;0;0;0;0;0;0;0;40910;0;0;0;0;25347;0;0;0;91944;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5577;17;0;0;0;0;294270;0;34207;0;0;0;0;0;0;0;0;11426;2;0;0;19987;295175;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;296036;0;0;0;5385;1;0;446;0;0;0;0;1;0;0;0;0;0;0;83713;0;4004600;0;2;0;0;0;78554;0;0;0;0;0;0;0;0;0;40910;0;0;0;0;25350;0;0;0;92027;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5578;17;0;0;0;0;294520;0;34208;0;0;0;0;0;0;0;0;11426;2;0;0;19987;295425;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;296287;0;0;0;5385;1;0;446;0;0;0;0;1;0;0;0;0;0;0;83713;0;5005599;0;2;0;0;0;78617;0;0;0;0;0;0;0;0;0;40911;0;0;0;0;25351;0;0;0;92110;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5578;17;0;0;0;0;294770;0;34208;0;0;0;0;0;0;0;0;11426;2;0;0;19987;295675;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;296538;0;0;0;5385;1;0;447;0;0;0;0;1;0;0;0;0;0;0;83713;0;6006606;0;2;0;0;0;78680;0;0;0;0;0;0;0;0;0;40911;0;0;0;0;25351;0;0;0;92194;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5579;17;0;0;0;0;295020;0;34209;0;0;0;0;0;0;0;0;11426;2;0;0;19987;295925;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;296789;0;0;0;5385;1;0;447;0;0;0;0;1;0;0;0;0;0;0;83713;0;7007573;0;2;0;0;0;78742;0;0;0;0;0;0;0;0;0;40912;0;0;0;0;25352;0;0;0;92277;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5579;17;0;0;0;0;295271;0;34209;0;0;0;0;0;0;0;0;11426;2;0;0;19987;296176;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;297040;0;0;0;5385;1;0;449;0;0;0;0;1;0;0;0;0;0;0;83713;0;8008579;0;2;0;0;0;78805;0;0;0;0;0;0;0;0;0;40912;0;0;0;0;25352;0;0;0;92361;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5580;17;0;0;0;0;295521;0;34210;0;0;0;0;0;0;0;0;11426;2;0;0;19987;296426;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;297291;0;0;0;5385;1;0;450;0;0;0;0;1;0;0;0;0;0;0;83713;0;9009585;0;2;0;0;0;78868;0;0;0;0;0;0;0;0;0;40913;0;0;0;0;25353;0;0;0;92444;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5580;17;0;0;0;0;295771;0;34210;0;0;0;0;0;0;0;0;11426;2;0;0;19987;296676;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;297542;0;0;0;5385;1;0;450;0;0;0;0;1;0;0;0;0;0;0;83713;0;10010591;0;2;0;0;0;78930;0;0;0;0;0;0;0;0;0;40913;0;0;0;0;25353;0;0;0;92527;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5581;17;0;0;0;0;296021;0;34211;0;0;0;0;0;0;0;0;11426;2;0;0;19987;296926;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;297793;0;0;0;5385;1;0;451;0;0;0;0;1;0;0;0;0;0;0;83713;0;11011572;0;2;0;0;0;78993;0;0;0;0;0;0;0;0;0;40914;0;0;0;0;25354;0;0;0;92611;0;22;0;22105;0;19;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;2;447;0;0;0;0;6570;0;0;2;0;0;0;0;0;0;0;0;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5581;17;0;0;0;0;296272;0;34211;0;0;0;0;0;0;0;0;11426;2;0;0;19987;297177;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;11421;0;0;0;0;0;1;2;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;298044;0;0;0;5385;1;0;451;0;0;0;0;1;0;0;0;0;0;0;83713;0;12012578;0;2;0;0;0;79055;0;0;0;0;0;0;0;0;0;40914;0;0;0;0;25354;0;0;0;92694;0;22;0;22105;0;19;0;0;0;0;0;0;0
