LOC_Local_timer_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;ERR_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;SPU_Spurious_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU0;PMI_Performance_monitoring_interrupts_CPU0;MCE_Machine_check_exceptions_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;CAL_Function_call_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU3;RES_Rescheduling_interrupts_CPU1;SPU_Spurious_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;NPI_Nested_posted-interrupt_event_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;TLB_TLB_shootdowns_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;TLB_TLB_shootdowns_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;LOC_Local_timer_interrupts_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;CAL_Function_call_interrupts_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;MCE_Machine_check_exceptions_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU2;CAL_Function_call_interrupts_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;PMI_Performance_monitoring_interrupts_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;MCP_Machine_check_polls_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;TRM_Thermal_event_interrupts_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;TRM_Thermal_event_interrupts_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;PIN_Posted-interrupt_notification_event_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;PIN_Posted-interrupt_notification_event_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;MCP_Machine_check_polls_CPU0;MCP_Machine_check_polls_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU2;SPU_Spurious_interrupts_CPU0;LOC_Local_timer_interrupts_CPU0;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;IWI_IRQ_work_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;NPI_Nested_posted-interrupt_event_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;TLB_TLB_shootdowns_CPU1;RES_Rescheduling_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;NMI_Non-maskable_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU1;NPI_Nested_posted-interrupt_event_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;NMI_Non-maskable_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU2;NPI_Nested_posted-interrupt_event_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;timestamp_us;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU3;PIN_Posted-interrupt_notification_event_CPU1;IWI_IRQ_work_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;MCE_Machine_check_exceptions_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;MIS_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;MCP_Machine_check_polls_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;LOC_Local_timer_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;TRM_Thermal_event_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU0;SPU_Spurious_interrupts_CPU1;MCE_Machine_check_exceptions_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;IWI_IRQ_work_interrupts_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;RTR_APIC_ICR_read_retries_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;PIN_Posted-interrupt_notification_event_CPU2;CAL_Function_call_interrupts_CPU0;RES_Rescheduling_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;RES_Rescheduling_interrupts_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;THR_Threshold_APIC_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;RTR_APIC_ICR_read_retries_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;IWI_IRQ_work_interrupts_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;RTR_APIC_ICR_read_retries_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0
228959;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25100;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;228106;154;5385;5354;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;229662;0;0;286;0;0;0;40444;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;17;0;33936;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;72505;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;61927;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
229210;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25101;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;228356;154;5385;5355;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;229913;0;0;287;0;0;0;40445;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1001819;0;0;0;17;0;33937;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;72569;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;61990;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
229461;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25101;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;228606;154;5385;5355;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;230164;0;0;288;0;0;0;40445;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;2002834;0;0;0;17;0;33937;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;72633;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62053;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
229711;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25102;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;228856;154;5385;5369;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;230415;0;0;288;0;0;0;40446;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;3003852;0;0;0;17;0;33938;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;72702;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62118;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
229962;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25107;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;229106;154;5385;5369;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;230668;0;0;289;0;0;0;40451;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;4004130;0;0;0;17;0;33938;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;72779;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62183;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
230213;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25108;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;229357;154;5385;5370;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;230919;0;0;291;0;0;0;40452;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;5005128;0;0;0;17;0;33939;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;72863;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62246;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
230463;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25108;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;229607;154;5385;5370;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;231170;0;0;291;0;0;0;40452;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6006133;0;0;0;17;0;33939;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;72946;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62308;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
230713;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25109;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;229857;154;5385;5371;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;231421;0;0;291;0;0;0;40453;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;7007141;0;0;0;17;0;33940;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;73029;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62371;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
230963;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25109;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;230107;154;5385;5371;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;231672;0;0;292;0;0;0;40453;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;8008115;0;0;0;17;0;33940;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;73113;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62433;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
231214;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25110;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;230358;154;5385;5372;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;231923;0;0;292;0;0;0;40454;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;9009122;0;0;0;17;0;33941;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;73196;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62496;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
231464;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25110;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;230608;154;5385;5372;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;232174;0;0;293;0;0;0;40454;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;10010129;0;0;0;17;0;33941;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;73280;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62559;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
231714;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25111;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;230858;154;5385;5373;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;232425;0;0;294;0;0;0;40455;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;11011136;0;0;0;17;0;33942;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;73363;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62621;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
231964;0;0;0;0;0;0;0;0;0;2;0;0;61;0;0;0;0;0;0;0;0;11421;25111;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;231108;154;5385;5373;1;0;0;0;0;0;11426;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;232676;0;0;294;0;0;0;40455;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;12012115;0;0;0;17;0;33942;0;0;0;0;0;0;0;0;0;0;0;1;0;83713;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2;1;73447;0;22;0;0;0;0;0;0;0;0;0;1;0;6570;19987;0;0;22105;0;0;0;0;0;0;0;0;0;62684;0;0;0;0;2;0;0;0;0;0;447;0;0;0;0;0
