29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;IWI_IRQ_work_interrupts_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;PIN_Posted-interrupt_notification_event_CPU3;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;RES_Rescheduling_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;RTR_APIC_ICR_read_retries_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;TRM_Thermal_event_interrupts_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;RTR_APIC_ICR_read_retries_CPU0;CAL_Function_call_interrupts_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;RTR_APIC_ICR_read_retries_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;RES_Rescheduling_interrupts_CPU1;SPU_Spurious_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;LOC_Local_timer_interrupts_CPU2;LOC_Local_timer_interrupts_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;RES_Rescheduling_interrupts_CPU0;ERR_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU2;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;PMI_Performance_monitoring_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU2;MCE_Machine_check_exceptions_CPU1;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;THR_Threshold_APIC_interrupts_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;CAL_Function_call_interrupts_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;SPU_Spurious_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;IWI_IRQ_work_interrupts_CPU0;LOC_Local_timer_interrupts_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;NMI_Non-maskable_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU0;CAL_Function_call_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;THR_Threshold_APIC_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;TLB_TLB_shootdowns_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;MCP_Machine_check_polls_CPU0;THR_Threshold_APIC_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;MIS_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;IWI_IRQ_work_interrupts_CPU1;MCP_Machine_check_polls_CPU2;RES_Rescheduling_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU1;MCP_Machine_check_polls_CPU3;MCP_Machine_check_polls_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;PMI_Performance_monitoring_interrupts_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;SPU_Spurious_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;IWI_IRQ_work_interrupts_CPU2;MCE_Machine_check_exceptions_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;SPU_Spurious_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;THR_Threshold_APIC_interrupts_CPU2;MCE_Machine_check_exceptions_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;PMI_Performance_monitoring_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;TLB_TLB_shootdowns_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;NPI_Nested_posted-interrupt_event_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;MCE_Machine_check_exceptions_CPU0;RTR_APIC_ICR_read_retries_CPU1;TRM_Thermal_event_interrupts_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU0;timestamp_us;24_DMAR-MSI_0-edge_dmar0_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU2;TLB_TLB_shootdowns_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;NPI_Nested_posted-interrupt_event_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;NPI_Nested_posted-interrupt_event_CPU3;NPI_Nested_posted-interrupt_event_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;LOC_Local_timer_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2
0;105987;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5983;403488;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;125552;404470;0;0;0;0;41520;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;2;0;22;0;7;34593;0;0;0;0;0;25788;405594;0;0
0;106050;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5983;403738;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;125635;404720;0;0;0;0;41520;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1001805;0;2;0;22;0;7;34593;0;0;0;0;0;25788;405845;0;0
0;106113;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5984;403988;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;125719;404970;0;0;0;0;41521;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2002664;0;2;0;22;0;7;34594;0;0;0;0;0;25789;406097;0;0
0;106178;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5993;404239;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;125801;405221;0;0;0;0;41521;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3003682;0;2;0;22;0;7;34599;0;0;0;0;0;25789;406348;0;0
0;106243;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5994;404489;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;125874;405472;0;0;0;0;41525;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4004690;0;2;0;22;0;7;34605;0;0;0;0;0;25790;406599;0;0
0;106306;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5994;404739;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;125938;405722;0;0;0;0;41525;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5005690;0;2;0;22;0;7;34605;0;0;0;0;0;25790;406850;0;0
0;106368;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5995;404989;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;126002;405972;0;0;0;0;41526;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6006642;0;2;0;22;0;7;34606;0;0;0;0;0;25791;407101;0;0
0;106431;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5995;405240;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;126068;406224;0;0;0;0;41526;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7007653;0;2;0;22;0;7;34606;0;0;0;0;0;25791;407353;0;0
0;106493;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5996;405490;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;126151;406474;0;0;0;0;41527;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8008657;0;2;0;22;0;7;34607;0;0;0;0;0;25792;407604;0;0
0;106556;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5996;405740;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;126235;406724;0;0;0;0;41527;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9009663;0;2;0;22;0;7;34607;0;0;0;0;0;25792;407855;0;0
0;106618;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5997;405990;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;126318;406974;0;0;0;0;41528;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10010641;0;2;0;22;0;7;34608;0;0;0;0;0;25793;408106;0;0
0;106681;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5997;406241;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;126402;407225;0;0;0;0;41528;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11011646;0;2;0;22;0;7;34608;0;0;0;0;0;25793;408357;0;0
0;106744;0;0;0;0;0;0;0;0;0;0;0;22105;0;0;0;0;0;0;0;0;2;6570;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5998;406491;83713;0;0;0;0;0;19987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11426;154;0;0;0;0;0;0;0;0;0;0;126485;407475;0;0;0;0;41529;0;0;0;0;0;0;5385;0;0;0;11421;7;447;1;0;0;1;0;0;0;0;0;0;0;0;17;1;0;0;1;1;61;0;0;0;0;0;0;0;0;0;0;2;29;0;0;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12012652;0;2;0;22;0;7;34609;0;0;0;0;0;25794;408608;0;0
