27_IR-PCI-MSI_3670016-edge_eno1_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;RTR_APIC_ICR_read_retries_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;PMI_Performance_monitoring_interrupts_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;MCP_Machine_check_polls_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;THR_Threshold_APIC_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU3;PMI_Performance_monitoring_interrupts_CPU3;LOC_Local_timer_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;CAL_Function_call_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;TRM_Thermal_event_interrupts_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;MCP_Machine_check_polls_CPU2;timestamp_us;IWI_IRQ_work_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU3;NMI_Non-maskable_interrupts_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;CAL_Function_call_interrupts_CPU3;MCE_Machine_check_exceptions_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;TRM_Thermal_event_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;MIS_CPU0;RES_Rescheduling_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;MCE_Machine_check_exceptions_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;MCP_Machine_check_polls_CPU3;TLB_TLB_shootdowns_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;NPI_Nested_posted-interrupt_event_CPU2;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;SPU_Spurious_interrupts_CPU1;LOC_Local_timer_interrupts_CPU1;TLB_TLB_shootdowns_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;PMI_Performance_monitoring_interrupts_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;RES_Rescheduling_interrupts_CPU2;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;SPU_Spurious_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU3;PMI_Performance_monitoring_interrupts_CPU1;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;CAL_Function_call_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;THR_Threshold_APIC_interrupts_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;RTR_APIC_ICR_read_retries_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;LOC_Local_timer_interrupts_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;NMI_Non-maskable_interrupts_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;TRM_Thermal_event_interrupts_CPU1;RES_Rescheduling_interrupts_CPU3;MCP_Machine_check_polls_CPU0;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;ERR_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU2;SPU_Spurious_interrupts_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;RTR_APIC_ICR_read_retries_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;NMI_Non-maskable_interrupts_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU0;TRM_Thermal_event_interrupts_CPU0;CAL_Function_call_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU2;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;LOC_Local_timer_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU0;NPI_Nested_posted-interrupt_event_CPU1;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU3;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;IWI_IRQ_work_interrupts_CPU0;MCE_Machine_check_exceptions_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;PIN_Posted-interrupt_notification_event_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;PIN_Posted-interrupt_notification_event_CPU0;SPU_Spurious_interrupts_CPU2;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;RTR_APIC_ICR_read_retries_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;RES_Rescheduling_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU3;MCE_Machine_check_exceptions_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;THR_Threshold_APIC_interrupts_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;TLB_TLB_shootdowns_CPU0;TLB_TLB_shootdowns_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;PIN_Posted-interrupt_notification_event_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;186542;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;72;51275;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;187142;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40272;2;0;0;0;0;61;0;11421;0;0;0;0;0;185721;0;2;0;0;0;0;0;447;0;0;0;0;0;0;59662;0;0;0;0;0;0;0;22;33787;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;180;0;0;5175;0;7;7;0;0;0;24952
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;186792;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;1001805;51337;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;187393;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40273;2;0;0;0;0;61;0;11421;0;0;0;0;0;185971;0;2;0;0;0;0;0;447;0;0;0;0;0;0;59746;0;0;0;0;0;0;0;22;33788;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;181;0;0;5176;0;7;7;0;0;0;24953
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;187042;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;2002707;51400;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;187645;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40273;2;0;0;0;0;61;0;11421;0;0;0;0;0;186221;0;2;0;0;0;0;0;447;0;0;0;0;0;0;59829;0;0;0;0;0;0;0;22;33788;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;181;0;0;5176;0;7;7;0;0;0;24953
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;187293;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;3003727;51466;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;187896;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40274;2;0;0;0;0;61;0;11421;0;0;0;0;0;186472;0;2;0;0;0;0;0;447;0;0;0;0;0;0;59912;0;0;0;0;0;0;0;22;33798;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;183;0;0;5177;0;7;7;0;0;0;24959
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;187544;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;4004735;51531;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;188147;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40281;2;0;0;0;0;61;0;11421;0;0;0;0;0;186722;0;2;0;0;0;0;0;447;0;0;0;0;0;0;59985;0;0;0;0;0;0;0;22;33798;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;184;0;0;5177;0;7;7;0;0;0;24959
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;187794;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;5005735;51594;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;188398;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40282;2;0;0;0;0;61;0;11421;0;0;0;0;0;186972;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60049;0;0;0;0;0;0;0;22;33799;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;184;0;0;5178;0;7;7;0;0;0;24960
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;188044;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;6006687;51656;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;188649;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40282;2;0;0;0;0;61;0;11421;0;0;0;0;0;187222;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60113;0;0;0;0;0;0;0;22;33799;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;185;0;0;5178;0;7;7;0;0;0;24960
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;188295;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;7007694;51719;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;188900;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40283;2;0;0;0;0;61;0;11421;0;0;0;0;0;187473;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60177;0;0;0;0;0;0;0;22;33800;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;185;0;0;5179;0;7;7;0;0;0;24961
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;188545;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;8008701;51781;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;189152;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40283;2;0;0;0;0;61;0;11421;0;0;0;0;0;187723;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60240;0;0;0;0;0;0;0;22;33800;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;186;0;0;5179;0;7;7;0;0;0;24961
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;188795;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;9009708;51844;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;189403;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40284;2;0;0;0;0;61;0;11421;0;0;0;0;0;187973;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60304;0;0;0;0;0;0;0;22;33801;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;187;0;0;5180;0;7;7;0;0;0;24962
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;189045;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;10010684;51906;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;189654;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40284;2;0;0;0;0;61;0;11421;0;0;0;0;0;188223;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60368;0;0;0;0;0;0;0;22;33801;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;187;0;0;5180;0;7;7;0;0;0;24962
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;189296;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;11011692;51969;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;189905;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40285;2;0;0;0;0;61;0;11421;0;0;0;0;0;188474;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60431;0;0;0;0;0;0;0;22;33802;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;189;0;0;5181;0;7;7;0;0;0;24963
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;189546;0;0;0;0;0;6556;0;0;0;0;0;0;0;1;12012700;52032;0;0;0;0;5385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;19;0;2;0;83713;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11426;0;1;0;0;0;0;0;0;0;190156;0;154;0;0;0;1;0;0;0;0;0;0;0;22105;1;0;0;0;0;0;0;40285;2;0;0;0;0;61;0;11421;0;0;0;0;0;188724;0;2;0;0;0;0;0;447;0;0;0;0;0;0;60495;0;0;0;0;0;0;0;22;33802;0;0;29;0;0;0;0;0;0;0;0;0;19985;1;0;0;0;0;0;0;0;189;0;0;5181;0;7;7;0;0;0;24963
