40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;MCP_Machine_check_polls_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;MCP_Machine_check_polls_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;RES_Rescheduling_interrupts_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;MCE_Machine_check_exceptions_CPU2;MCE_Machine_check_exceptions_CPU1;RES_Rescheduling_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU1;PIN_Posted-interrupt_notification_event_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;CAL_Function_call_interrupts_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;RES_Rescheduling_interrupts_CPU2;SPU_Spurious_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;CAL_Function_call_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;PIN_Posted-interrupt_notification_event_CPU1;4_IR-IO-APIC_4-edge_ttyS0_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;THR_Threshold_APIC_interrupts_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;TLB_TLB_shootdowns_CPU0;NPI_Nested_posted-interrupt_event_CPU2;TLB_TLB_shootdowns_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;MCE_Machine_check_exceptions_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;SPU_Spurious_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU1;LOC_Local_timer_interrupts_CPU2;TLB_TLB_shootdowns_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;PMI_Performance_monitoring_interrupts_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;IWI_IRQ_work_interrupts_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;PIN_Posted-interrupt_notification_event_CPU0;TLB_TLB_shootdowns_CPU2;IWI_IRQ_work_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;LOC_Local_timer_interrupts_CPU1;ERR_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;RTR_APIC_ICR_read_retries_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;IWI_IRQ_work_interrupts_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;NMI_Non-maskable_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU2;MCP_Machine_check_polls_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;TRM_Thermal_event_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;MCE_Machine_check_exceptions_CPU3;PIN_Posted-interrupt_notification_event_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;RTR_APIC_ICR_read_retries_CPU0;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;THR_Threshold_APIC_interrupts_CPU3;RES_Rescheduling_interrupts_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;CAL_Function_call_interrupts_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;THR_Threshold_APIC_interrupts_CPU2;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;TRM_Thermal_event_interrupts_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;LOC_Local_timer_interrupts_CPU0;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;SPU_Spurious_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;IWI_IRQ_work_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;timestamp_us;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;LOC_Local_timer_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;43_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;PMI_Performance_monitoring_interrupts_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;NPI_Nested_posted-interrupt_event_CPU0;TRM_Thermal_event_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;MIS_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb3,_ehci_hcd:usb4_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;MCP_Machine_check_polls_CPU3;CAL_Function_call_interrupts_CPU1;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;77_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;SPU_Spurious_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;NMI_Non-maskable_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU0;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;78_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;360271;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;112613;0;83713;0;0;0;0;0;0;0;25619;0;0;2;612;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5823;0;0;0;0;1;0;362237;0;0;0;0;95126;0;0;72;34445;0;0;0;0;361219;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41318;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;360521;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;112696;0;83713;0;0;0;0;0;0;0;25619;0;0;2;613;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5823;0;0;0;0;1;0;362488;0;0;0;0;95189;0;0;1001802;34445;0;0;0;0;361469;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41318;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;360771;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;112780;0;83713;0;0;0;0;0;0;0;25619;0;0;2;613;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5823;0;0;0;0;1;0;362740;0;0;0;0;95252;0;0;2002643;34445;0;0;0;0;361719;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41318;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;361022;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;112863;0;83713;0;0;0;0;0;0;0;25620;0;0;2;615;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5836;0;0;0;0;1;0;362991;0;0;0;0;95318;0;0;3003660;34446;0;0;0;0;361970;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41319;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;361272;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;112946;0;83713;0;0;0;0;0;0;0;25627;0;0;2;616;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5837;0;0;0;0;1;0;363242;0;0;0;0;95384;0;0;4004669;34450;0;0;0;0;362221;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41320;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;361522;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113030;0;83713;0;0;0;0;0;0;0;25627;0;0;2;616;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5837;0;0;0;0;1;0;363493;0;0;0;0;95446;0;0;5005668;34450;0;0;0;0;362471;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41320;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;361772;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113113;0;83713;0;0;0;0;0;0;0;25627;0;0;2;617;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5837;0;0;0;0;1;0;363744;0;0;0;0;95509;0;0;6006624;34450;0;0;0;0;362721;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41320;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;362023;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113197;0;83713;0;0;0;0;0;0;0;25628;0;0;2;617;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5838;0;0;0;0;1;0;363995;0;0;0;0;95571;0;0;7007630;34451;0;0;0;0;362972;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41321;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;362273;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113280;0;83713;0;0;0;0;0;0;0;25629;0;0;2;618;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5839;0;0;0;0;1;0;364246;0;0;0;0;95634;0;0;8008636;34452;0;0;0;0;363222;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41322;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;362523;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113363;0;83713;0;0;0;0;0;0;0;25629;0;0;2;619;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5839;0;0;0;0;1;0;364497;0;0;0;0;95696;0;0;9009642;34452;0;0;0;0;363472;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41322;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;362773;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113447;0;83713;0;0;0;0;0;0;0;25629;0;0;2;619;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5839;0;0;0;0;1;0;364748;0;0;0;0;95759;0;0;10010621;34452;0;0;0;0;363722;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41322;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;363024;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113530;0;83713;0;0;0;0;0;0;0;25630;0;0;2;621;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5840;0;0;0;0;1;0;364999;0;0;0;0;95822;0;0;11011629;34453;0;0;0;0;363973;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41323;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;22105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6570;0;0;0;0;11426;0;0;0;2;0;447;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;363274;7;0;0;0;0;0;0;0;2;0;0;0;1;22;0;17;0;0;61;0;0;0;0;0;113614;0;83713;0;0;0;0;0;0;0;25631;0;0;2;621;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19987;29;19;5385;0;5841;0;0;0;0;1;0;365250;0;0;0;0;95884;0;0;12012655;34454;0;0;0;0;364223;0;2;0;0;0;0;0;0;0;0;0;0;154;0;0;41324;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11421;0;0;0;0;0;0;0;0;0;0;0;0;0
