28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;SPU_Spurious_interrupts_CPU3;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;TRM_Thermal_event_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;CAL_Function_call_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;NPI_Nested_posted-interrupt_event_CPU1;RES_Rescheduling_interrupts_CPU1;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;LOC_Local_timer_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;TLB_TLB_shootdowns_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;PMI_Performance_monitoring_interrupts_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;THR_Threshold_APIC_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;CAL_Function_call_interrupts_CPU0;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU3;NPI_Nested_posted-interrupt_event_CPU2;timestamp_us;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;MCP_Machine_check_polls_CPU1;MCE_Machine_check_exceptions_CPU2;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;MCP_Machine_check_polls_CPU2;CAL_Function_call_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU1;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;IWI_IRQ_work_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU0;LOC_Local_timer_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;PIN_Posted-interrupt_notification_event_CPU1;TRM_Thermal_event_interrupts_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;CAL_Function_call_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU2;MCP_Machine_check_polls_CPU3;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU3;RTR_APIC_ICR_read_retries_CPU2;MCE_Machine_check_exceptions_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU2;TLB_TLB_shootdowns_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;PIN_Posted-interrupt_notification_event_CPU0;NMI_Non-maskable_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;PMI_Performance_monitoring_interrupts_CPU2;MIS_CPU0;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;MCE_Machine_check_exceptions_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;LOC_Local_timer_interrupts_CPU1;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;NMI_Non-maskable_interrupts_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU2;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;RES_Rescheduling_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;TRM_Thermal_event_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;PIN_Posted-interrupt_notification_event_CPU3;48_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU2;THR_Threshold_APIC_interrupts_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;40_IR-PCI-MSI_524295-edge_nvme0q7_CPU1;49_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;RES_Rescheduling_interrupts_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;4_IR-IO-APIC_4-edge_ttyS0_CPU0;PIN_Posted-interrupt_notification_event_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU1;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;38_IR-PCI-MSI_524293-edge_nvme0q5_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU3;36_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;ERR_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;87_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;TLB_TLB_shootdowns_CPU0;4_IR-IO-APIC_4-edge_ttyS0_CPU2;THR_Threshold_APIC_interrupts_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU1;NMI_Non-maskable_interrupts_CPU3;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;LOC_Local_timer_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;SPU_Spurious_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;SPU_Spurious_interrupts_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU1;34_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;86_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;MCP_Machine_check_polls_CPU0;SPU_Spurious_interrupts_CPU2;RES_Rescheduling_interrupts_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;PMI_Performance_monitoring_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;35_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;41_IR-PCI-MSI_524296-edge_nvme0q8_CPU1;MCE_Machine_check_exceptions_CPU3;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU0;39_IR-PCI-MSI_524294-edge_nvme0q6_CPU0;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;TRM_Thermal_event_interrupts_CPU2;4_IR-IO-APIC_4-edge_ttyS0_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;IWI_IRQ_work_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;26_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;32_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;37_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;42_IR-PCI-MSI_512000-edge_ahci[0000:00:1f.2]_CPU2
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;502455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;76;23140;1;0;0;0;1;11771;9383;0;78183;2;245345;0;0;0;0;0;0;0;0;1;14939;376;1;0;0;0;0;0;48;13972;0;0;0;0;0;0;0;0;13944;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19215;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;244534;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82795;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;503617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;1001286;23140;1;0;0;0;1;11771;9383;0;78264;2;245595;0;0;0;0;0;0;0;0;1;14939;377;1;0;0;0;0;0;48;13972;0;0;0;0;0;0;0;0;13944;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19215;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;244784;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82890;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;504773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;2001507;23141;1;0;0;0;1;11771;9383;0;78345;2;245845;0;0;0;0;0;0;0;0;1;14939;378;1;0;0;0;0;0;48;13973;0;0;0;0;0;0;0;0;13945;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19216;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;245034;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82984;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;505925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;3002509;23141;1;0;0;0;1;11771;9383;0;78427;2;246096;0;0;0;0;0;0;0;0;1;14939;379;1;0;0;0;0;0;48;13973;0;0;0;0;0;0;0;0;13946;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19216;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;245284;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83078;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;507075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;4002530;23142;1;0;0;0;1;11771;9383;0;78508;2;246347;0;0;0;0;0;0;0;0;1;14939;382;1;0;0;0;0;0;48;13974;0;0;0;0;0;0;0;0;13947;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19217;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;245534;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83173;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;508226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;5003535;23142;1;0;0;0;1;11771;9383;0;78591;2;246598;0;0;0;0;0;0;0;0;1;14939;385;1;0;0;0;0;0;48;13974;0;0;0;0;0;0;0;0;13947;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19217;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;245785;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83267;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;509379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;6003583;23143;1;0;0;0;1;11771;9383;0;78672;2;246848;0;0;0;0;0;0;0;0;1;14939;386;1;0;0;0;0;0;48;13975;0;0;0;0;0;0;0;0;13948;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19218;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;246035;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83362;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;510529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;7003604;23143;1;0;0;0;1;11771;9383;0;78755;2;247099;0;0;0;0;0;0;0;0;1;14939;388;1;0;0;0;0;0;48;13975;0;0;0;0;0;0;0;0;13948;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19218;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;246285;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83457;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;511685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;8004455;23144;1;0;0;0;1;11771;9383;0;78836;2;247349;0;0;0;0;0;0;0;0;1;14939;389;1;0;0;0;0;0;48;13976;0;0;0;0;0;0;0;0;13958;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19224;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;246535;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83551;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;512842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;9005288;23144;1;0;0;0;1;11771;9383;0;78914;2;247600;0;0;0;0;0;0;0;0;1;14939;390;1;0;0;0;0;0;48;13979;0;0;0;0;0;0;0;0;13964;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19224;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;246785;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83646;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;513993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;10006287;23145;1;0;0;0;1;11771;9383;0;78996;2;247850;0;0;0;0;0;0;0;0;1;14939;392;1;0;0;0;0;0;48;13980;0;0;0;0;0;0;0;0;13965;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19225;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;247035;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83741;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;515147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;11006529;23145;1;0;0;0;1;11771;9383;0;79077;2;248100;0;0;0;0;0;0;0;0;1;14939;392;1;0;0;0;0;0;48;13980;0;0;0;0;0;0;0;0;13965;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19225;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;247285;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83835;0;0;0;2;45;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0;0;5828;0;0;3131;0;516302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;6563;0;0;0;0;12007534;23146;1;0;0;0;1;11771;9383;0;79159;2;248351;0;0;0;0;0;0;0;0;1;14939;393;1;0;0;0;0;0;48;13981;0;0;0;0;0;0;0;0;13966;0;0;0;0;0;0;0;0;0;0;183331;0;0;0;0;0;0;0;0;0;0;20032;1;0;59;0;2;0;19226;0;0;0;0;0;0;0;156;0;0;0;0;447;0;0;1;0;0;0;0;22;0;0;0;0;0;0;0;0;0;30;0;0;0;0;3;247536;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25172;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83929;0;0;0;2;45;0;0
